smiles	logS
CN(C)C(=O)c1ccccc1C(=O)N(C)C	0.5083
C/C=C\C(=O)O[C@@H]1C[C@H]2O[C@@H]3C=C(C)C(=O)C[C@]3(C)[C@]1(C)[C@@]21CO1	-2.9196
CCCCCOC(=O)C(C)O	-1.2047
O=C(O)COc1ccc(Cl)cc1CO	-2.0347
C=CCN(CC=C)c1c(C)cc(OC(=O)NC)cc1C	-3.5932
Clc1cccc(Oc2ccccc2)c1	-4.2107
C=C(C)[C@@H]1CC=C(C)C(=O)C1	-2.0608
O=C(Nc1ccc(Cl)cc1)c1cc([N+](=O)[O-])ccc1O	-5.122
O=C(Nc1ccc(Cl)cc1)c1cccc([N+](=O)[O-])c1O	-4.5452
CC(NC(=O)C(Br)C(C)C)C(=O)O	-0.4825
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	-0.558
CCCCCOC(=O)c1ccc(O)cc1	-3.8135
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC	-5.2567
O=CCc1ccc2c(c1)OCO2	-1.96
O=C1CC(C(=O)O)Cc2ccccc21	-2.1031
CCNc1nc(Cl)nc(NCC(=O)OCC)n1	-2.9374
NC(CO)C(=O)NC(CO)C(=O)O	-0.5847
O=NC1=C(NO)CCC1	-1.9937
CC1CCC(=O)N1c1ccccc1	-0.8457
COC(=O)c1c(C(=O)O)cccc1[N+](=O)[O-]	-2.0853
Cc1cc(C)c([PH](=O)O)c(C)c1	-2.7896
CCC(C)OC	-0.7306
C=CCOC(CO)CO	0.481
CN(/C(N)=N/[N+](=O)[O-])[N+](=O)[O-]	-0.6104
C[C@H]1CCCC[C@@H]1C	-4.3341
N[C@@H](CO)C(=O)O	-0.3861
NC(CCC(=O)O)C(=O)O	-0.9916
Clc1ccc(Oc2ccccc2Cl)cc1	-5.52
CC(=O)NC(NC(C)=O)c1ccccc1	-1.3144
CNC(=O)/C=C(\C)OP(=O)(OC)OC	0.6514
COc1c(Cl)c(Cl)cc(Cl)c1Cl	-5.1307
NC(=O)N/N=C/C(O)C(O)C(O)C(O)CO	-0.4257
CCCCOC(=O)c1cccnc1	-1.8367
O=C(OCCCO)c1ccccc1	-1.2558
CNC(=O)Oc1ccccc1C1OCCO1	-1.5706
Clc1ccc(Oc2ccccc2)cc1	-4.7925
CC(C)c1ccccc1Br	-4.1898
CCCCP(=O)(CCCC)OCC	-1.2005
Cc1cc(O)c([N+](=O)[O-])cc1Cl	-4.3901
COc1cc(C(Cl)(Cl)Cl)cc(Cl)n1	-4.3635
CCOc1ccc(N(C(C)=O)C(C)=O)cc1	-1.947
CCCCOP(=O)(OCC)OCCCC	-1.8456
CCCCOP(=O)(OC)OCCCC	-1.4995
O=C(O)c1cccc2ncccc12	-2.6774
COC(=O)c1cc(Cl)cc(N)c1Cl	-3.2634
CCC(C)(O)C(C)(C)C	-1.2708
CN(C)C(=O)CCC(=O)N(C)C	0.5035
O=C(O)CC[Se][Se]CCC(=O)O	-2.2681
O=C1CN(CO)C(=O)CN1CO	-0.4168
CC(C)C1C(=O)NC(=O)NC1=O	-1.4556
O=P(Oc1ccccc1)(Oc1ccccc1)N1CCOCC1	-2.1425
CC(=O)N(C)N=O	-0.7684
O=CC1CC2C3C1C1(Cl)C(Cl)(Cl)C3(Cl)C3(Cl)C2C13Cl	-7.2006
O=S=O	0.2235
CCNc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]	-3.4085
Nc1nc2c(O)cccc2s1	-1.9196
CC1(C(=O)O)CCOC1=O	0.8412
O=C(O)c1ccc2c(c1C(=O)O)C(=O)c1ccccc1C2=O	-2.8141
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1	-0.4416
COC1(C)COC(C)(OC)CO1	-1.246
O=C1CCCCCCCCCCCCN1	-2.626
OCc1cc(Cl)c(Cl)c(Cl)c1	-3.0948
II	-2.886
Oc1cccc2cncnc12	-2.0361
CCCCS[S+]([O-])CCCC	-2.2886
NCC(O)c1ccccc1	-0.4764
CC(Cl)C(C)Cl	-2.3541
O=C(c1ccco1)N(O)c1ccccc1	-3.194
O=S(=O)(O)O	1.0084
CCCOC(=O)c1cccnc1	-1.2403
Cn1c([N+](=O)[O-])cnc1COC(N)=O	-1.8433
CCCCC(NC(C)=O)C(=O)O	-0.6823
COP(=O)(OC)O/C(C)=C/C(=O)OC(C)c1ccccc1	-2.4973
O=C(O)c1c(Cl)ccc2ccccc12	-2.3152
CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC	-3.795
N#N	-0.1901
O=[As](O)(O)O	0.6187
O=O	0.0691
ClCl	-1.0513
COC(=O)/C=C(\C)OP(=O)(OC)OC	0.4276
CCC(Cl)(Cl)Cl	-1.8898
CCOP(=O)(OCC)SCCSCC	-3.9351
CCC(CC)c1cccc(OC(=O)NC)c1	-3.947
CCCCCCCCOCCO	-2.125
CC(C)[C@@H](O)C#N	0.3048
CCC(CC)COC(C)=O	-1.3528
Cl/C=C/CCl	-1.598
CC1CC1(C(=O)O)C(=O)O	0.8412
O=C(O)CC(C(=O)O)(c1ccccc1)c1ccccc1	-2.4318
N#CC(Br)(Br)C(N)=O	-1.2075
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1	-5.0917
COP(N)(=O)SC	0.8504
CC(C)CN1CCOCC1	-0.7089
CC(=O)N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(=O)O	-2.183
O=C(O)c1ccc2ncccc2c1	-0.0456
O=C(NC1CCCCC1)c1cccnc1	-2.319
CC12CCC(C(O)C1=O)C2(C)C	-0.9249
Nc1cc([N+](=O)[O-])ccc1Br	-3.5583
CCCCCCCCOCC(O)CO	-1.9208
CCOC(=O)CCCOc1ccc(Cl)cc1C	-4.4095
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1	-3.6693
Cc1c(Cl)c(O)c(Cl)c(Cl)c1Cl	-4.6021
CCOP(=O)(OC)OC	0.5112
CCOP(=S)(OCC)SC[S+]([O-])C(C)(C)C	-2.4421
CC(C)OC(=O)c1cc(C(=O)OC(C)C)cc([N+](=O)[O-])c1	-5.0389
C/C=C(\C)C(=O)O[C@H]1C[C@@H](OC(C)=O)[C@@]2(C(=O)OC)CO[C@H]3[C@@H](O)[C@@](C)([C@]45O[C@@]4(C)[C@H]4C[C@@H]5O[C@@H]5OC=C[C@@]54O)[C@H]4[C@]1(CO[C@]4(O)C(=O)OC)[C@@H]32	-3.4428
O=P(O)(O)CCCl	0.8401
CCOc1cc(N=Nc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2Br)c(NC(C)=O)cc1N(CCOC(C)=O)CCOC(C)=O	-8.8336
CNC(=O)Oc1cc(C)cc(C)c1C	-1.9851
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1	-2.5959
CC(C)OCC(O)COC(C)C	0.0549
ClCC(Cl)(Cl)CCl	-2.5785
COC1C(O)[C@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)C4CC[C@]3(O)C2)OC(CO[C@@H]2C(O)C[C@@H](O)OC2C)[C@H]1O	-1.94
CN(C)C(=O)c1ccc(C(=O)N(C)C)cc1	0.2656
O=C(Nc1ccccn1)c1cccnc1	-2.9771
CCN(CC)C(=O)/C(Cl)=C(\C)OP(=O)(OC)OC	0.5233
O=C1C(Br)=CC(=CNOc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C=C1Br	-6.6637
CCCSP(=O)(OCC)SCCC	-2.5094
O=c1[nH]c2cncnc2[nH]1	-1.5141
CN(CC(=O)O)N=O	0.9278
N=C(N)NC(=N)Nc1cccc2ccccc12	-2.3151
CCOP(=O)(OCC)SCc1ccccc1	-2.4155
Nc1c(S(=O)(=O)O)cc(Nc2ccc(S(=O)(=O)O)c(Nc3nc(Cl)nc(Cl)n3)c2)c2c1C(=O)c1ccccc1C2=O	0.1956
CCCCNCC	-0.4405
Cn1c(=O)c2nccnc2n(C)c1=O	-1.4598
CC1(C)Cc2cccc([N+](=O)[O-])c2O1	-3.2068
CC(=O)N[C@@H](CSc1ccc(Cl)c(Cl)c1)C(=O)O	-2.8868
CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C	-4.9489
O=c1ccc(I)c[nH]1	-1.7423
NC(N)=NCCCCCCCCNCCCCCCCCN=C(N)N	0.3322
CCNc1nc(OC)nc(N(CC)CC)n1	-2.9987
CCCCOC(=O)C(C)OC(=O)C(C)O	-1.3752
NC(=O)NCNC(N)=O	-0.6525
CCC(O)CN	1.0499
ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl	-13.1719
CCOP(=S)(OCC)Oc1cnc2ccccc2n1	-4.1322
O=C(O)c1cc[n+]([O-])cc1	-1.102
CCCC1CCCNC1	-1.011
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl	-2.4361
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C=CC4(C)C3CCC21C	-4.9453
[N-]=[N+]=NCC(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1	-1.1692
CCC(C)N	0.1851
O=C(O)/C=C/CBr	-0.7403
CN1c2ccccc2Sc2ccc(CC(=O)O)cc21	-3.9422
C/C=C/CC1(C/C=C/C)C(=O)NC(=O)NC1=O	-2.1973
CN(C)c1ncnc2nccnc12	-1.0216
CCOCCC(=O)OC	-0.0719
CCCCOC(=O)CCOCC	-1.6391
CCCCCOC(=O)CCOCC	-2.1956
CCCCCCOC(=O)CCOCC	-2.8289
CCCOCCC(=O)OC	-0.6334
CCCOCCC(=O)OCCC	-1.6848
CCCCOCCC(=O)OCCCC	-2.4029
c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2	-4.6935
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1	-4.1558
O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21	-4.4603
CC(C)C(N)C(=O)NCC(=O)O	0.4579
CN(C)C(=O)c1cccc(C(=O)N(C)C)c1	0.487
O=C(O)CCC[Se][Se]CCCC(=O)O	-2.2471
CCOC(=O)COc1ccc(Cl)cc1	-2.4206
COC(=O)C(Cl)Cc1ccc(Cl)cc1	-3.7655
Cc1ccccc1Oc1cccnn1	-1.969
Cn1c(=O)[nH]n(-c2ccccc2)c1=O	-2.9804
C=CCOc1ccccc1C(N)=O	-2.2273
CC(C)C1NC(=O)CNC1=O	-0.8926
CCCC(C)C(O)CC	-1.9636
CC1(C)CCC2(CCC(C)(C)O2)O1	-1.9644
O=S(=O)(c1ccccc1O)c1ccccc1O	-3.3192
N#CCCN[C@@H](Cc1ccccc1)C(=O)O	-1.4939
ClC(Cl)C(Cl)C(Cl)Cl	-2.7223
NC(Cc1cc(Cl)c(O)c(Cl)c1)C(=O)O	-1.7546
O=C(O)CC(O)(CC(=O)O)C(=O)Nc1ccccc1	-0.4874
COC(=O)c1ccc(O)c(I)c1	-3.3138
CCOC(=O)c1ccc(O)c(I)c1	-3.4924
CCCOC(=O)c1ccc(O)c(I)c1	-3.6865
CCCCOC(=O)c1ccc(O)c(I)c1	-3.9033
C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)O	-2.6003
CNC(=O)O/N=C1/C2CC(C[C@@H]2C#N)[C@@H]1Cl	-2.0822
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12	-3.5702
O=C(Nc1ccccc1)c1ccccc1I	-4.2084
O=[N+]([O-])c1ccc2c(c1CO)OCO2	-3.0643
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1	-5.2151
CNS#CNCO	-0.0798
CC(=O)OC(C)C#N	0.2475
O=c1[nH]c2ccccc2[nH]c1=O	-2.812
CCCCC(C)(C)CCC	-4.8108
O=C(O)CSSSSCC(=O)O	-1.452
CCCCOCCOC(N)=O	-0.5084
OCc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl	-5.1467
O=C(O)CC(Cl)C(=O)O	0.0767
CCNC(=O)[C@H](C)OC(=O)Nc1ccccc1	-1.8293
CCCCCCP(=O)(OCC)OCC	-2.5687
Oc1cc2ccccc2cc1C1=NCCN1	-3.3015
Cc1ccc(O)c(I)c1	-2.4662
CC(=O)Oc1ccccc1/C=C/C(=O)O	-3.1559
CCOC(=O)c1ccc(O)c(Cl)c1	-3.2232
CC(C)C[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)O	-0.8969
CCCC(=O)N(C)N=O	-1.5347
Cc1cc(Cl)ccc1O[C@H](C)C(=O)O	-2.3972
C=C(Cl)C(N)=O	-0.2104
C=COC1CC1	-1.1001
CC1(CCN2CCCCC2)NC(=O)NC1=O	-0.8213
CC(=O)O[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1[C@H]1COC(C)(C)O1	-1.5229
NNC(=O)c1nccs1	-0.6787
CNC(=O)O/N=C(\C)SC	-0.4466
COc1cc(Cl)c(Cl)c(Cl)c1OC	-4.3701
COc1cc(Cl)ccc1O	-1.5013
Nc1ccc(S(=O)(=O)Nc2nncs2)cc1	-2.8684
CCOC(=O)CC1(C)CCC(=O)O1	-0.7472
CCC(C(=O)O)C(C(=O)O)c1ccccc1	-2.3256
O=C(c1ccc(Cl)cc1Cl)N(O)c1ccccc1	-3.6723
CSc1ncc2nccnc2n1	-1.7561
CC(C)C1(Br)C(=O)NC(=O)NC1=O	-2.2088
NS(=O)(=O)c1ccc(S(N)(=O)=O)cc1	-2.5283
CCCCC1(CCCC)C(=O)NC(=O)NC1=O	-2.8756
Oc1cccc2ccnnc12	-2.4089
Cc1cnnc2c(O)cccc12	-2.6783
Oc1cccc2nccnc12	-1.3468
Oc1cncc2cccnc12	-1.6576
NC(=O)NCC(=O)NCC(=O)NCC(=O)O	-1.3505
CCNC(CC)C(=O)O	-0.4189
O=C(O)[C@@H](O)c1ccccc1	0.1592
NC(=O)NCC(=O)NCC(=O)O	-0.8996
CC(C)OC(C)(C)C	-2.3662
N[C@@H](Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1)C(=O)O	-1.5125
CC(C)=NNC(=O)Nc1ccc([N+](=O)[O-])cc1	-3.5952
COc1c(C(=O)O)cc(C(=O)O)cc1C(=O)O	-1.5354
CCC1OC(=O)c2ccccc21	-1.747
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C	-3.783
Cc1nnc(N)nc1C	-1.0939
CN(C)C(CSS(=O)(=O)c1ccccc1)CSS(=O)(=O)c1ccccc1	-5.76
CCC(C#N)CC#N	-0.6916
CC1OC(n2ccc(NC(=O)c3ccc(NC(=O)C(C)(N)CO)cc3)nc2=O)CCC1OC1OC(C)C(N(C)C)C(O)C1O	-2.4904
O=C(O)c1ccccc1C(=O)OCCO	-1.4825
Nc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1	-2.3853
O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1	-4.9644
C=CCCCN=C=S	-2.9004
O=[N+]([O-])c1ccc(-c2ccccc2)cc1O	-3.8557
COc1c(O)ccc(C=O)c1C	-1.3755
CC(C)OC(=O)c1ccc(N)cc1	-2.6099
C[Si](C)(C)CCCN	-1.9509
N=C(NN)N[N+](=O)[O-]	-1.6458
OCc1ccc(I)cc1	-2.746
CC1CCCC(=NO)C1=NO	-1.5916
CC1CCC(N=O)=C(NO)C1	-1.6622
CC(C)C1CCC(=NO)C(=NO)C1	-2.3903
Cc1cccc2c1c(C)cc1cc3ccccc3cc12	-7.9743
ON=C1CCCCCCCCC1=NO	-2.5813
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)[C@@H](O)C[C@H]12	-0.5911
CCS[S+]([O-])CC	-0.0993
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1	-1.2298
COC1CCCC(C)O1	-0.5921
CC12CCC(CC1=O)C(C)(C)O2	-0.9249
CNC(=O)N(C)c1nc2ccccc2s1	-3.5741
CCCCC(O)C(C)C	-1.8122
CCC(C)CC(O)CC	-1.8602
CCC(O)CCC(C)C	-1.9272
O=C(O)C1CCC(C(=O)O)[Se]1	-0.545
CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1	-5.2172
CC(C)CC(=O)Oc1ccc([N+](=O)[O-])cc1	-4.3945
OCc1ccccc1Br	-2.158
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1	-3.7162
CCc1nc2nc(N)nc(N)c2nc1CC	-3.2671
CNc1ncc2nccnc2n1	-1.7124
COc1cc(NC(=O)c2cccnc2)c2ncccc2c1	-4.4461
NC(=O)OC[C@H](O)[C@@H](O)[C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2cc(CO)c(=O)[nH]c2=O)C(O)C1O	0.2946
COc1cc(C=O)cc(Cl)c1O	-2.8747
O=C1OCc2ccc(Br)cc21	-2.6472
CCC(C)C(O)C(C)CC	-2.5108
Oc1c(Cl)cc(Cl)cc1Cc1ccccc1	-4.6399
O=C1OCc2ccc(Cl)cc21	-2.4817
CCOc1ccc(C(=O)O)c2ccccc12	-4.1122
CCC(C)(O)C(O)c1ccccc1	-1.7244
CC(=O)N[C@H](CC(C)C)C(=O)O	-1.3301
COC[C@H](N)C(=O)O	0.6524
O=c1[nH]cncc1Br	-0.4471
N#Cc1c(O)[nH]c(Cl)cc1=O	-1.2319
C=C1C(=O)O[C@@H]2/C=C(\CO)CC/C=C(\C)C[C@H](OC(=O)C(C)CO)[C@@H]12	-2.2436
CCNC(C)C	1.0597
Clc1c(Cl)c(Cl)c2ccccc2c1Cl	-7.7954
CCCCCCCCCCCCOC(=O)c1ccc(N)cc1	-7.8
CCCCCN(N=Cc1ccc([N+](=O)[O-])o1)C(N)=O	-2.8971
C=C(CC(Cl)(Cl)Cl)c1ccccc1	-4.2822
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)/C=C/c1ccccc1	-5.5433
CCCCCOP(=O)(OCC)OCC	-1.4757
CC(O)C(C)(C)C	-0.6238
CCCCCC(O)CC	-2.0171
CCS(=O)(=O)CCSP(=S)(OC)OC	-2.5415
COCC(C)OCC(C)OCC(C)O	0.6855
CCCOc1ccc(NC(C)=O)cc1	-3.0557
CC12CCC(C(CO)C1=O)C2(C)C	-0.215
Cc1ccccc1N(C)C(N)=O	-0.4032
CCCCCCO[N+](=O)[O-]	-3.1265
CCN(C(N)=O)c1ccccc1C	-0.2096
O=C(O)Cc1c[nH]c(=O)[nH]c1=O	-1.6287
CCCC(O)(CCC)C(O)c1ccccc1	-2.648
CCCCC(O)(CCCC)C(O)c1ccccc1	-3.2225
Cc1cc(C)c(C)c(C)n1	-1.3069
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O	-4.0811
O=CNC(Nc1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl	-3.3228
S=c1[nH]sc(=S)[nH]1	-1.7618
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C	-5.3154
O=C(O)c1cccc(C(=O)O)c1[N+](=O)[O-]	-1.9901
C#CC(C)N(C(=O)CCl)c1ccccc1	-2.6468
CC(Cl)C(C)(C)O	-0.2926
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2ccccc2)cc1O	-4.4611
CCOP(=O)(N=C1SCS1)OCC	-0.6835
N#CSCSc1nc2ccccc2s1	-3.2803
CCCC(O)CC(C)C	-1.9079
CN1C(=O)COc2ccccc21	-2.1445
CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl	-3.8279
CCC(O)CNCC(O)CC	0.7925
CCCC(C)O[N+](=O)[O-]	-2.4809
Cc1snnc1C(=O)O	-0.4598
CC(O)C(O)c1cnc2[nH]c(N)nc(=O)c2n1	-2.5301
CCOC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1	-4.2627
COP(=O)(OC)O/C(=C/Cl)c1cc(Cl)c(Cl)cc1Cl	-4.5221
CCOc1ccc(NC(=O)CO)cc1	-2.1058
O=C(O)c1ccccc1C(C(=O)O)c1ccccc1C(=O)O	-2.4998
CS(=O)(=O)N(SC(Cl)(Cl)C(F)(Cl)Cl)c1ccccc1	-5.1485
O=C(O)CC(=O)c1ccccc1[N+](=O)[O-]	-1.8434
CNC(=O)Oc1cccc2c1OC(C)(C)O2	-2.9338
COc1ccc(C[C@@H]2NC[C@@H](O)[C@@H]2OC(C)=O)cc1	-1.6075
CCNc1nc(NC(C)C(C)C)nc(SC)n1	-3.7082
CC(C)Nc1nc(Cl)nc(NC2CC2)n1	-3.5185
C#CCC1=C(C)C(OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O	-4.5746
CCn1cnc2c1c(=O)n(C)c(=O)n2C	-0.7544
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C	-1.9457
CNC(=O)O/N=C(\SC)C(=O)N(C)C	0.1062
Cn1c(=O)c2c(ncn2CCCO)n(C)c1=O	-0.1551
CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1	-4.9242
COP(=O)(OC)OC1=C(Cl)C2C=CCC12	-2.0011
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC	-4.1097
CC(C)(CCC(C)(C)CC(=O)O)CC(=O)O	-3.1319
CCCCCCOC(=O)c1cccnc1	-2.6538
O=P(O)(O)CN(CCCCCCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O	-1.5161
CN(C)c1nc2ncncc2[nH]1	-1.3885
Cc1ncc2nc(C)c(C)nc2n1	-1.1442
NC(=O)NN=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	-1.0041
O=C(O)c1c[nH]c(=O)[nH]c1=O	-1.9381
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1	-4.2324
CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1	-3.9049
CC1(C)OC(=O)c2cc3ccccc3cc21	-2.9844
CC(=O)Nc1ccc(Br)cc1C	-1.756
Cc1cccc(C)c1N(COCC(C)C)C(=O)CCl	-3.6822
Cc1occc1C(=O)Nc1ccccc1	-3.3037
CCCCC(CCC(=O)O)CC(=O)O	-1.3974
CCCCCC1C(=O)CCC1CC(=O)OC	-2.9076
O=c1nc[nH]c2nc(-c3ccccc3)c(-c3ccccc3)nc12	-3.1766
Cc1cccc(I)c1O	-1.8378
Clc1ccc(Cl)c(Oc2ccccc2)c1	-4.9703
Clc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1	-5.5201
CCOP(=S)(OCC)SCCl	-3.5924
CCOC(=O)Cn1c(=O)sc2cccc(Cl)c21	-3.762
O=C(O)COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]	-1.9369
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl	-7.0122
C/C=C/CCC	-3.2262
CCC(O)OC(O)CC	0.8723
NS(=O)(=O)c1ccc(NC2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)cc1	-0.9801
CCSC(=O)COc1ccc(Cl)cc1C	-5.027
CC(=O)/C(=N\O)c1ccccc1	-2.3676
CNC(=O)N(C)c1nnc(C(F)(F)F)s1	-2.0584
Br/C=C/Br	-1.7415
O=C(O)/C=C\c1cccc(O)c1	-2.099
COCC(C)OCC(C)OC(C)CO	0.6855
CSC1=CC(=O)c2ccccc2C1=O	-4.4651
CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]	-6.5407
CNC(=O)O/N=C/C1(C)SCC(C)S1	-2.3698
Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1	-6.1517
Cc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2C)cc1	-6.3733
CCCCCCCCn1sccc1=O	-2.6301
Clc1ccccc1-c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl	-8.0133
CCOP(=O)(OCC)OCC(C)C	-1.1765
CC(=O)C(=Cc1ccccc1)CC(=O)O	-1.6111
O=c1nc(-c2ccccc2)[nH]cc1Br	-3.4792
CCCC(=O)OCCOCCOCCOC(=O)CCC	-1.5598
O=C(NC(=O)c1cccnc1)Nc1ccccc1	-3.3825
CCCCCCCCCCC(O)CCC	-5.837
CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl	-3.9548
O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21	-5.0365
CCOC(=O)Cc1[nH]nc2ccc(Cl)cc12	-3.0256
O=C1C(Cl)=C(NC(=O)C(Cl)Cl)C(=O)c2ccccc21	-5.0261
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C	-6.6375
C=CCOC1=NS(=O)(=O)c2ccccc21	-3.1727
CCOC(C)C(=O)C(O)O	-0.1707
Brc1ccc(-c2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br	-9.351
CC(C)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1	-5.2239
S=c1ncc2[nH]cnc2[nH]1	-2.5803
O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1-c1ccccc1	-3.7164
Cc1cc(Cl)ccc1NC(=S)N(C)C	-3.6604
Clc1cccc(Cl)c1Oc1ccccc1	-5.0605
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C	-6.0524
O=C(O)[C@@H]1CC[C@H](C(=O)O)SS1	-1.1709
Cn1cc([N+](=O)[O-])c(=O)[nH]c1=O	-1.9977
CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-]	-5.4668
CCN(OC(=O)c1ccccc1)C(=O)c1c(OC)ccc(Cl)c1OC	-4.0837
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1	-1.3016
CCC(CC)(C(N)=O)C(N)=O	-1.1992
COC(=O)N(C)C(=O)CSP(C)(=S)OC	-1.9563
CCCCCCCCCCCCC(O)CCC	-6.7708
O=C(c1cccc2ccccc12)N(O)c1ccccc1	-3.9433
O=C(c1ccccc1)N(O)c1cccc2ccccc12	-3.3065
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)N(O)c1ccccc1	-3.6367
NC(=S)SCC(=O)O	-0.7482
O=C(O)CNC(=S)SCC(=O)O	-1.3011
O=C(NCCc1c[nH]cn1)c1ccccc1	-0.634
CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1	-5.7165
CCSCc1ccccc1OC(=O)NC	-2.0927
C1O[C@@H]1[C@@H]1CO1	1.065
CCS(=O)(=O)c1nnc(N(C)C(=O)NC)s1	-1.945
C[C@@H](Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O	-3.1295
CCC1CCC(O)O1	-0.0651
C1O[C@H]1[C@H]1CO1	1.065
CC1CCC2(CCC(C)O2)O1	-0.4487
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O	-1.1221
O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1	-5.3633
COc1ncnc2nccnc12	-1.113
