smiles	logS	S	scaffold
COc1cccc(CN2CCN(C(=O)Cc3ccc(C)cc3)[C@@H](C)C2)c1	1.643452676	43.99999995074252	C1CCC(CCC2CCC(CC3CCCCC3)CC2)CC1
NC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(Cl)c2)CC1	1.922984816	83.75000005613947	C1CCC(CC2CCC(CC3CCC(C4CCCCC4)CC3)CC2)CC1
COc1cccc(CN2CCC(Cc3ccc(-c4cccnc4)cc3)(C(N)=O)CC2)c1	1.848804701	70.59999999157864	C1CCC(CC2CCC(CC3CCC(C4CCCCC4)CC3)CC2)CC1
O=C(NCc1ccc(F)cc1)C1(Cc2ccc(-c3cccnc3)cc2)CCOCC1	1.941759814	87.45000003731316	C1CCC(CCCC2(CC3CCC(C4CCCCC4)CC3)CCCCC2)CC1
CCC(C)(C)NC(=O)C1(Cc2ccc(-c3cc(F)ccc3OC)cc2)CCOCC1	1.07809415	11.969999988798534	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1
CNC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(Cc2cccc(F)c2)C1	1.759667845	57.50000004109251	C1CCC(CC2CCC(CC3CCC(C4CCCCC4)CC3)C2)CC1
NC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(C(=O)Cc2cccc(F)c2)CC1	1.799340549	62.99999993420215	C1CCC(CCC2CCC(CC3CCC(C4CCCCC4)CC3)CC2)CC1
COc1ccccc1-c1ccc(CC2(C(=O)NC3CC3)CCOCC2)cc1	1.621280168	41.81000004328206	C1CCC(C2CCC(CC3(CCC4CC4)CCCCC3)CC2)CC1
COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)cc1	1.59747579	39.580000011813326	C1CCC(CCCC2CCC3CCCCC3C2)CC1
Cc1nc2ccccc2c(N)c1C(=O)/C=C/c1ccccc1	1.617105231	41.41000004744828	C1CCC(CCCC2CCC3CCCCC3C2)CC1
COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)c(OC)c1	1.608739919	40.619999993566196	C1CCC(CCCC2CCC3CCCCC3C2)CC1
Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1	0.322219295	2.1000000012866145	C1CCC(C2CC3CCCCC3CC2C2CCCCC2)CC1
Cc1noc(C2CCN(CC(N)=O)CC2)n1	1.48784512	30.749999992109863	C1CCC(C2CCCC2)CC1
Cc1nc(C2CCN(CC(N)=O)CC2)no1	1.787956123	61.3699999598777	C1CCC(C2CCCC2)CC1
COCc1nc(C2CCN(CCO)CC2)no1	1.557507202	36.10000000784203	C1CCC(C2CCCC2)CC1
Cc1noc(C2CCN(C(=O)C3(c4cccc(F)c4)CCC3)CC2)n1	1.882524538	76.30000000792693	C1CCC(C2(CC3CCC(C4CCCC4)CC3)CCC2)CC1
CCNC(=O)c1ccc(-c2cc(C)cc(OC)c2OC)nc1	1.541204691	34.770000025358605	C1CCC(C2CCCCC2)CC1
Cc1ccc(-c2ccc(-c3nccn3CCCn3cnnc3)o2)cc1	1.566201719	36.830000012303984	C1CCC(C2CCC(C3CCCC3CCCC3CCCC3)C2)CC1
O=C1CCCc2nc(Nc3nc(-c4ccccc4)c4ccccc4n3)ncc21	-0.795880017	0.160000000126762	C1CCC(C2CC(CC3CCC4CCCCC4C3)CC3CCCCC32)CC1
COc1ccc(Nc2nc3ccccc3c3nncn23)cc1	-0.853871964	0.14000000010372382	C1CCC(CC2CC3CCCCC3C3CCCC23)CC1
CCc1nnc2c3ccccc3nc(Nc3ccc(OC)cc3)n12	-0.853871964	0.14000000010372382	C1CCC(CC2CC3CCCCC3C3CCCC23)CC1
CCOc1ccc(C(=O)Nc2cc(C(=O)OC)ccc2N2CCN(C(C)=O)CC2)cc1	0.382017043	2.410000002359153	C1CCC(CCC2CCCCC2C2CCCCC2)CC1
COc1cc(CCNC(=O)c2nc3cccc(C)n3c2F)cc(OC)c1	1.596926814	39.5299999687824	C1CCC(CCCCC2CC3CCCCC3C2)CC1
CC(=O)Nc1ccc(O)cc1	1.442479769	27.699999995889364	C1CCCCC1
CCN(CC)C(=O)c1ccc(NC(C)=O)cc1	1.539076099	34.60000001650938	C1CCCCC1
CCN1CCc2nc(NC(=O)Cc3ccc(Cl)cc3)sc2C1	1.668012972	46.560000038398606	C1CCC(CCCC2CC3CCCCC3C2)CC1
CN1CCc2nc(NC(=O)c3ccc(Cl)s3)sc2C1	1.688419822	48.799999999695416	C1CCC(CCC2CC3CCCCC3C2)C1
Cc1nc2cc(NC(=O)CCc3c(C)nc4c(c(C)nn4C)c3C)ccc2o1	0.968482949	9.300000009552052	C(CCC1CCC2CCCC2C1)CC1CCC2CCCC2C1
Cc1nc2cc(NC(=O)CCc3c(C)noc3C)ccc2o1	1.592509848	39.130000008948734	C1CCC(CCCCC2CCC3CCCC3C2)C1
Cc1noc(C)c1CCC(=O)Nc1cccnc1	1.745933158	55.709999941064034	C1CCC(CCCCC2CCCC2)CC1
Cc1nc2cc(NC(=O)Cc3c(C)nc4ccccc4c3C)ccc2o1	1.363799945	23.109999974505282	C(CC1CCC2CCCCC2C1)CC1CCC2CCCC2C1
COc1ccc(C(=O)Nc2ccc3oc(C)nc3c2)c(OC)c1	1.188647296	15.440000000010052	C1CCC(CCC2CCC3CCCC3C2)CC1
CCNC(=O)c1ccnc(-c2ccc(F)c(C)c2)c1	1.452706227	28.36000003193045	C1CCC(C2CCCCC2)CC1
CC(C)S(=O)(=O)c1ccc2nccc(Nc3ccc4scnc4c3)c2c1	1.58591171	38.53999997165289	C1CC2CCC(CC3CCCC4CCCCC43)CC2C1
Cc1nc(C#N)c(C#N)n1Cc1csc(-c2cccs2)n1	1.508529719	32.25000000213221	C1CCC(CC2CCC(C3CCCC3)C2)C1
Cc1nn(Cc2csc(-c3cccs3)n2)c(N)c1C#N	1.597695186	39.60000000679196	C1CCC(CC2CCC(C3CCCC3)C2)C1
CN(C)CCNc1c2c(c(C#N)c3nc4ccccc4n13)CCCC2	1.556302501	36.00000001929027	C1CCC2CC3C(CC2C1)CC1CCCCC13
Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12	1.372175286	23.559999993757906	C1CCC(CC2CCCC3CCCC32)CC1
Cc1nccc(C2(C)CCN(CC(N)=O)CC2)n1	1.77633791	59.75000005225609	C1CCC(C2CCCCC2)CC1
CCN(CC)S(=O)(=O)c1ccc2c(c1)CCN2CC(=O)NCc1ccccc1F	1.640580806	43.70999995071843	C1CCC(CCCCC2CCC3CCCCC23)CC1
O=C(Cc1cccs1)NCc1ccccc1F	1.541454429	34.79000002021988	C1CCC(CCCCC2CCCC2)CC1
C#CCNC(=O)Cc1coc2cc(OC)ccc12	1.751587005	56.43999998930313	C1CCC2CCCC2C1
Cc1ccc2c(CC(=O)NCc3cccs3)coc2c1	0.786751422	6.119999997948778	C1CCC(CCCCC2CCC3CCCCC23)C1
O=C(Cn1ccnc1)NCc1ccccc1F	1.688063697	48.76000000602414	C1CCC(CCCCC2CCCC2)CC1
C#CCNC(=O)c1ccc(OC)c(OC)c1	1.42975228	26.89999999985085	C1CCCCC1
Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1	0.492760389	3.109999999807816	C1CCC(C2CCC(C3CCCCC3C3CCC4(CCCC4)CC3)CC2)C1
Cn1c(=O)n(Cc2cccc(OC(F)F)c2)c2cnccc21	1.690993032	49.08999998871136	C1CCC(CC2CCC3CCCCC32)CC1
CC(C)(C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1	1.553276046	35.74999998871432	C1CCC(CC2CCC(C3CC(C4CCCC(CCCCC5CCC(C6CCC6)CC5)C4)C4CCCCC34)CC2)CC1
NCCN1CCN(C/C=C/C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)CC1	1.480006943	30.200000002979664	C1CCC(CCCCC2CCCC(C3CC(C4CCC(CC5CCCCC5)CC4)C4CCCCC34)C2)CC1
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1	1.601516784	39.95000003219496	C1CCC(CC2CCC(C3CC(C4CCCCC4)C4CCCCC34)CC2)CC1
C=CC(=O)N1CCC[C@@H](n2nc(-c3cccc(C(=O)Nc4ccc(C(C)C)c(C)c4)c3)c3c(N)ncnc32)C1	-0.769551079	0.16999999985192868	C1CCC(CCC2CCCC(C3CC(C4CCCCC4)C4CCCCC34)C2)CC1
C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1	1.004321374	10.100000005054891	C1CCC(CCC2CCCCC2C2CCC(CC3CCCCC3)CC2)CC1
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1	0.93399	8.589937422158211	C1CCC(CC2CCC(C3CC(C4CCCCC4)C4CCCCC34)CC2)CC1
CC(C)(C)c1csc(NC(=O)C2CC2)n1	1.465977368	29.23999998075623	C1CCC(CCC2CC2)C1
O=C(NC1CCCCCC1)c1ccc(CSc2nc3ccccc3[nH]2)cc1	0.432969291	2.7100000007837086	C1CCCC(CCC2CCC(CCC3CC4CCCCC4C3)CC2)CC1
CCOC(=S)SCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1	0.338456494	2.1800000019847396	C1CCC(C2CCC(C3CCCC3)CC2)CC1
O=C(Nc1nc2ccccc2[nH]1)C1CC1c1ccccc1	0.041392685	1.0999999995992407	C1CCC(C2CC2CCC2CC3CCCCC3C2)CC1
O=C(Nc1nc2ccccc2[nH]1)C1CCCCC1	0.388278863	2.4449999974123147	C1CCC(CCC2CC3CCCCC3C2)CC1
O=C(O)Cc1nc2ccccc2[nH]1	1.002166062	10.050000005634649	C1CCC2CCCC2C1
Cn1c(NC(=O)C2CC2c2ccc(Cl)cc2)nc2ccccc21	-0.522878745	0.30000000019365036	C1CCC(C2CC2CCC2CC3CCCCC3C2)CC1
Cc1ccc(C(=O)Nc2nc3ccccc3[nH]2)cc1	-0.070581074	0.8500000005591856	C1CCC(CCC2CC3CCCCC3C2)CC1
O=C(O)CCC(=O)Nc1ccccc1-c1nc2ccccc2[nH]c1=O	1.783188691	60.6999999894815	C1CCC(C2CCC3CCCCC3C2)CC1
COC(=O)Nc1nc2ccccc2[nH]1	0.90579588	8.04999999318126	C1CCC2CCCC2C1
O=C(Nc1nc2ccccc2[nH]1)C1CC(=O)N(c2cccc(C(F)(F)F)c2)C1	-0.086186148	0.8199999992754969	C1CCC(C2CCC(CCC3CC4CCCCC4C3)C2)CC1
O=C(Nc1nc2ccccc2[nH]1)c1ccc(-c2ccccc2)cc1	-0.301029996	0.499999999613144	C1CCC(C2CCC(CCC3CC4CCCCC4C3)CC2)CC1
Cc1ccc(C(=O)Nc2ccccc2C#N)cc1	1.016197354	10.380000011653113	C1CCC(CCC2CCCCC2)CC1
O=C(Nc1nc2ccccc2[nH]1)c1ccccc1	0.217483944	1.6499999991873133	C1CCC(CCC2CC3CCCCC3C2)CC1
CCC(Oc1ccccc1)C(=O)Nc1nc2ccccc2[nH]1	1.07371835	11.849999990555824	C1CCC(CCCCC2CC3CCCCC3C2)CC1
O=C(Nc1nc(-c2cccnc2)cs1)C1CCCCC1	-0.677780705	0.21000000012866146	C1CCC(CCC2CCC(C3CCCCC3)C2)CC1
CSCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1	-0.431798276	0.3699999999429232	C1CCC(C2CCC(C3CCCC3)CC2)CC1
O=C(Nc1nc2ccccc2[nH]1)c1ccncc1	0.706717782	5.089999996053135	C1CCC(CCC2CC3CCCCC3C2)CC1
O=C(Cc1ccc2ccccc2c1)NCCc1nc2ccccc2[nH]1	1.464638559	29.149999993621357	C(CCC1CCC2CCCCC2C1)CCC1CC2CCCCC2C1
NC(=O)c1cnc(NC2CC2)nc1CCNC(=O)C1(c2cccc(F)c2)CCOCC1	1.888123307	77.2899999469822	C1CCC(C2(CCCCC3CCCC(CC4CC4)C3)CCCCC2)CC1
Cc1cc(C(=O)Nc2cccc(-c3cnco3)c2)c2c(C)nn(C)c2n1	0.941014244	8.73000000591851	C1CCC(C2CCCC(CCC3CCCC4CCCC43)C2)C1
O=C(Nc1cccc(-c2cnco2)c1)C1(c2cccc(F)c2)CCOCC1	1.626032248	42.27000001664164	C1CCC(C2(CCC3CCCC(C4CCCC4)C3)CCCCC2)CC1
CCN(C(=O)N1CCC(OC2CCOCC2)CC1)C(C)C	1.748962861	56.09999996691035	C1CCC(CC2CCCCC2)CC1
CCN(C(=O)N1CCC(CC(=O)N2CCN(C)CC2)CC1)C(C)C	1.910250772	81.3299999437915	C1CCC(CCC2CCCCC2)CC1
Nc1nc(CN2CCN(c3ccc(F)cc3)CC2)cs1	1.755722445	56.98000001266642	C1CCC(C2CCC(CC3CCCC3)CC2)CC1
Nc1cncc(-c2ccc(CN3CCCCC3)cc2)c1	1.414304688	25.959999992328967	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(NS(C)(=O)=O)cc5)cc4c32)ccc1C	-0.522878745	0.30000000019365036	C1CCC(C2CCC3CCC4CCCC(C5CCCCC5)C4C3C2)CC1
CON(C)C(=O)CCc1c(C)nn(C)c1C	1.534026106	34.199999995579454	C1CCCC1
CCC(=O)Nc1cccc(C(=O)N2CCN(C)Cc3ccccc32)c1	-0.698970004	0.2000000001547424	C1CCC(CC2CCCCC3CCCCC32)CC1
Cc1nn(C)c(C)c1CCC(=O)N1CCCc2ncccc21	1.733999287	54.20000005760937	C1CCC(CCCC2CCCC3CCCCC32)C1
Cc1cc(NC(=O)CCc2c(C)nn(C)c2C)no1	1.704750904	50.66999996608682	C1CCC(CCCCC2CCCC2)C1
Cc1nn(C)c(C)c1CCC(=O)N1CCN(C)Cc2ccccc21	1.72427587	53.00000004871852	C1CCC(CCCC2CCCCC3CCCCC32)C1
C#CCNC(=O)CCc1c(C)nn(C)c1C	1.784831178	60.929999982537396	C1CCCC1
Cc1ccc(C(=O)N(C)C)cc1NS(C)(=O)=O	1.701395269	50.27999999838841	C1CCCCC1
CON(C)C(=O)c1cc(C)ccc1NS(C)(=O)=O	1.522313795	33.289999987990974	C1CCCCC1
NCc1ccc(Oc2ccccc2)nc1	1.342422681	22.000000009006474	C1CCC(CC2CCCCC2)CC1
COc1ccc(-c2nc(CN3CCC[C@H](O)C3)no2)cc1	1.566201719	36.830000012303984	C1CCC(CC2CCC(C3CCCCC3)C2)CC1
COc1ccc(F)c(CN2CCC(Cc3noc(C)n3)CC2)c1	1.841422044	69.40999993569395	C1CCC(CC2CCC(CC3CCCC3)CC2)CC1
COc1ccc(CN2CCC(c3nc(C(C)C)no3)CC2)c(F)c1	1.67329744	47.13000002608453	C1CCC(CC2CCC(C3CCCC3)CC2)CC1
Cc1ccc(CCNC(=O)N2CC(C)(C)OC(C)(C)C2)cn1	1.61415871	41.130000046483744	C1CCC(CCCCC2CCCCC2)CC1
CCOC(=O)c1cccnc1-c1ccc2[nH]ccc2c1	1.565847819	36.800000027664524	C1CCC(C2CCC3CCCC3C2)CC1
Nc1nnc(-c2ccc3c(c2)OCCO3)o1	1.368658712	23.369999978893716	C1CCC2CC(C3CCCC3)CCC2C1
CCn1nccc1CNc1nnc(-c2ccc(OC)cc2)o1	1.433289685	27.11999998782141	C1CCC(C2CCC(CCC3CCCC3)C2)CC1
Cn1cc(-c2nnc(NCc3ccc4ccccc4c3)o2)cn1	1.050379756	11.22999999323922	C1CCC2CC(CCC3CCC(C4CCCC4)C3)CCC2C1
Fc1ccc(CNc2nnc(-c3ccc4c(c3)OCO4)o2)cc1	0.409933123	2.569999998039517	C1CCC(CCC2CCC(C3CCC4CCCC4C3)C2)CC1
CC1(c2nnc(-c3ccc4c(c3)OCCO4)o2)CCOCC1	1.610660163	40.79999999155618	C1CCC(C2CCC(C3CCC4CCCCC4C3)C2)CC1
Oc1ccc(CN2CCN(c3cccc(Cl)c3)CC2)cc1	0.342422681	2.2000000009006477	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1
Fc1ccccc1CN1CCN(c2ncccn2)CC1	1.558708571	36.20000003891231	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1
Oc1cccc(CN2CCN(c3ncc(Br)cn3)CC2)c1	0.694605199	4.95000000075717	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1
Cc1cc(CN2CCN(c3ncccn3)CC2)on1	1.564547712	36.69000002061797	C1CCC(C2CCC(CC3CCCC3)CC2)CC1
Fc1cccc(CN2CCN(c3ncccn3)CC2)c1	1.579783597	38.00000003352844	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1
CC1(C(=O)O)CCN(Cc2ccccc2)CC1	1.652633068	44.93999999139993	C1CCC(CC2CCCCC2)CC1
CN(Cc1cccc(C#N)c1)c1cnc2ccccc2n1	1.07371835	11.849999990555824	C1CCC(CCC2CCC3CCCCC3C2)CC1
CN(Cc1cccc(C#N)c1)Cc1ccccc1C#N	1.467756051	29.359999983502426	C1CCC(CCCC2CCCCC2)CC1
CN(CCc1ccccn1)c1cnc2ccccc2n1	1.648847708	44.549999961748505	C1CCC(CCCC2CCC3CCCCC3C2)CC1
CN(Cc1cccc(C#N)c1)C(=O)CC(C)(C)C	1.476396827	29.9500000189419	C1CCCCC1
CN(Cc1ccccn1)c1nc2ccccc2o1	1.577951128	37.84000002354639	C1CCC(CCC2CC3CCCCC3C2)CC1
Cc1noc(C)c1CS(=O)(=O)Cc1cccc2c1OCCO2	1.726727209	53.299999996738855	C1CCC(CCCC2CCCC3CCCCC32)C1
Cc1csc(N(C(=O)c2cc3c(C)nn(C)c3s2)C2CC2)n1	1.758381942	57.33000002974448	C1CC2CC(CC(C3CCCC3)C3CC3)CC2C1
Cc1csc(N(C(=O)c2ccc(-n3cncn3)c(F)c2)C2CC2)n1	1.727053011	53.33999995653928	C1CCC(C2CCC(CC(C3CCCC3)C3CC3)CC2)C1
Cc1nn(C)c2sc(C(=O)N3CCC(C(=O)O)(c4ccccc4)CC3)cc12	1.867644234	73.73000001645092	C1CCC(C2CCC(CC3CC4CCCC4C3)CC2)CC1
CC(=O)Nc1ccc(S(=O)(=O)NC2=NCN(Cc3ccccc3)CN2)cc1	1.78497371	60.95000000639953	C1CCC(CCC2CCC(CC3CCCCC3)CC2)CC1
CN(Cc1cnn(C)c1)c1ncnc2c1oc1ccccc12	1.628491105	42.5100000032181	C1CCC(CCC2CCCC3C4CCCCC4CC23)C1
CNC(=O)c1cc(-c2ccccc2)no1	1.567731963	36.96000003846092	C1CCC(C2CCCC2)CC1
CN(CC(=O)Nc1ccncc1)C1CCCC1	1.610553705	40.78999997021771	C1CCC(CCCCC2CCCC2)CC1
CC(C)c1cccc(CN2C(=O)N(C)C3(CCCCC3)C2=O)n1	1.544440137	35.02999997437507	C1CCC(CC2CCC3(CCCCC3)C2)CC1
O=C(CC1CCCC1)NCc1nnc2n1CCC2	1.498586209	31.5200000132441	C1CCC(CCCCC2CCC3CCCC23)C1
Cc1cc(NC(=O)CCc2cnn(C)c2)c2ccccc2n1	1.635282638	43.18000000017778	C1CCC(CCCCC2CCCC3CCCCC23)C1
c1ccc2c(c1)CCN(Cc1nnc3n1CCC3)C2	1.547774705	35.29999996847729	C1CCC2CC(CC3CCC4CCCC43)CCC2C1
O=C(NCCc1nnc2n1CCC2)c1ccc2c(c1)CCC2	1.373831145	23.649999995979485	C(CCC1CCC2CCCC12)CC1CCC2CCCC2C1
Cc1ccc2nc3c(c(C(=O)NCc4nnc5n4CCC5)c2c1)CCCC3	1.756636108	57.099999967676474	C1CCC2C(C1)CC1CCCCC1C2CCCC1CCC2CCCC21
CN1C(=O)N(CC(=O)NCc2ccc(Cl)cc2)C(=O)C12CCCCC2	1.705007959	50.69999996108601	C1CCC(CCCCC2CCC3(CCCCC3)C2)CC1
Cc1cccc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)c1C	1.776846409	59.820000041969664	C1CCC(CCCC2CCC3(CCCCC3)C2)CC1
O=C(Cc1ccc(Cl)cc1)NCc1ccncc1	1.712733859	51.60999999168718	C1CCC(CCCCC2CCCCC2)CC1
O=C(CC1CCCC1)NCc1ccncc1	1.763278211	57.97999999746629	C1CCC(CCCCC2CCCC2)CC1
Cc1ccc2nc3c(c(C(=O)NCc4cnn(C)c4)c2c1)CCCC3	1.750199728	56.260000022128324	C1CCC(CCCC2C3CCCCC3CC3CCCCC32)C1
CN(C)Cc1csc(-c2nccn2-c2ccc3c(c2)n(C)c(=O)n3C)c1	1.497482537	31.439999973404863	C1CC2CCC(C3CCCC3C3CCCC3)CC2C1
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1	1.791339704	61.85000000496467	C1CCC(CCC2CCCC(CC3CCC(C4CCCC4)CC3)C2)CC1
O=C(c1ccc(F)c(F)c1)N1CCN(C(=O)c2nc(Cl)ccc2Cl)CC1	1.790144365	61.67999999390711	C1CCC(CC2CCC(CC3CCCCC3)CC2)CC1
Cc1nnc(N2CC[C@H](O)C2)c(C#N)c1C	1.494711025	31.239999985234885	C1CCC(C2CCCC2)CC1
Cc1nnc(NC(C2CC2)C2CC2)c(C#N)c1C	0.877371346	7.540000002260917	C1CCC(CC(C2CC2)C2CC2)CC1
Cc1nnc(N2CCCSCC2)c(C#N)c1C	1.373463722	23.63000002000284	C1CCCC(C2CCCCC2)CC1
Cc1nnc(N2CCC(CNc3ccc(C#N)cn3)C2)c(C#N)c1C	0.911157609	8.150000004879617	C1CCC(CCC2CCC(C3CCCCC3)C2)CC1
CN(C(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1)C1(C#N)CCC1	-0.657577319	0.22000000009006473	C1CC(CCC2CC3CCCCC3C2)C1
Cc1ccc2cc(C(=O)N(C)CCC#N)[nH]c2c1	0.602059991	3.9999999969793545	C1CCC2CCCC2C1
Cc1cc(C)cc(NC(=O)COC(=O)c2nn(C)c(=O)c3ccccc23)c1	-0.013228266	0.9699999994053401	C1CCC(CCCCCC2CCCC3CCCCC23)CC1
Cn1cc(-c2ccc3nnc(C(F)(F)c4ccc5ncccc5c4)n3n2)cn1	1.633569443	43.01000004416016	C1CCC2CC(CC3CCC4CCC(C5CCCC5)CC43)CCC2C1
Cn1nc(C2CC2)c2[nH]c(-c3cccc(CN4CCOCC4)c3)nc21	1.694078462	49.43999999080636	C1CCC(CC2CCCC(C3CC4CCC(C5CC5)C4C3)C2)CC1
Cn1c(=O)n(C2CCCC2)c(=O)c2c(F)cccc21	1.41447195	25.97000002216701	C1CCC2CC(C3CCCC3)CCC2C1
CCCN1CCCN(c2ncccc2C#N)CC1	1.445136969	27.87000001839814	C1CCCC(C2CCCCC2)CC1
CCC1(O)CN(c2ncccc2C#N)C1	1.356025857	22.699999989905724	C1CCC(C2CCC2)CC1
CCC1(O)CN(c2ncnc3c2c(Br)nn3C)C1	1.691435152	49.139999983699504	C1CC(C2CCCC3CCCC32)C1
O=C(CC1CCN(c2ncc(Cl)cn2)CC1)N1CCOCC1	1.709269961	51.200000002849364	C1CCC(CCC2CCC(C3CCCCC3)CC2)CC1
CNC(=O)CC1CCN(c2ncccn2)CC1	1.698970004	49.9999999613144	C1CCC(C2CCCCC2)CC1
c1cnc(N2CCC(Cc3ccncc3)CC2)nc1	1.764176132	58.09999994778148	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1
NC(=O)CC1CCN(c2ncccn2)CC1	1.765072201	58.21999998622006	C1CCC(C2CCCCC2)CC1
CN(C)c1cccc(C2CCN(c3ncccn3)CC2)n1	1.22685757	16.859999988791294	C1CCC(C2CCC(C3CCCCC3)CC2)CC1
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F	1.632693441	42.923333335830215	C1CCC(C(CC2CCCC2)CC2CCCC2)CC1
CC(C)(CO)NCCCCn1c2ccccc2c2ccccc21	1.501880494	31.760000017912578	C1CCC2C(C1)CC1CCCCC12
O=C(O)CCn1c2ccccc2c2ccccc21	1.716086854	52.010000026965535	C1CCC2C(C1)CC1CCCCC12
Cc1c(C(=O)NCc2cnc(N(C)C)n2C)sc2ccccc12	1.707570176	50.99999998849915	C1CCC(CCCC2CC3CCCCC3C2)C1
C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12	1.789580712	61.59999997667802	C1CCC2C(C1)CCCC2CC1CC2CCC1CC2
O=C(Cc1cccc(I)c1)N1CC(CO)C1	1.624282096	42.10000001593012	C1CCC(CCC2CCC2)CC1
Cc1cc(C)c(CC(=O)N2CC(CO)C2)c(C)c1	1.665956029	46.33999995156199	C1CCC(CCC2CCC2)CC1
CNc1nc(C2CCNCC2)nc2c1CN(C)CC2	1.559308011	36.25000000776154	C1CCC(C2CCC3CCCCC3C2)CC1
COCCOCc1ccc(-c2cc3onc(-c4ccccc4)c3c(=O)n2C)cc1	1.153509989	14.239999990135894	C1CCC(C2CCC3C(CCC3C3CCCCC3)C2)CC1
CCNC(=O)N1CCc2nc3ccc(F)cn3c(=O)c2C1	1.760949951	57.669999945436906	C1CCC2CC3CCCCC3CC2C1
CNC(=O)N1CCc2nc3ccc(Cl)cn3c(=O)c2C1	1.703377369	50.51000005671549	C1CCC2CC3CCCCC3CC2C1
O=C(Cc1ccccc1F)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1	1.749117662	56.11999995395564	C1CCC(CCC2CCC(C3CCCC4CC5CCCCC5C43)CC2)CC1
O=C(NC1CCCC1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1	1.232487866	17.079999986117706	C1CCC(CCC2CCC(C3CCCC4CC5CCCCC5C43)CC2)C1
O=c1c2c(nc3ccccn13)CCN(S(=O)(=O)C1CCCCC1)C2	1.521661015	33.23999999142214	C1CCC(CC2CCC3CC4CCCCC4CC3C2)CC1
O=C(NC1CCCCC1)N1CCc2nc3ccccn3c(=O)c2C1	1.698535493	49.95000005037607	C1CCC(CCC2CCC3CC4CCCCC4CC3C2)CC1
CN(Cc1cnccn1)C(=O)c1cc(-c2ccc(F)cc2)on1	1.203848464	15.990000009343216	C1CCC(CCCC2CCC(C3CCCCC3)C2)CC1
CN(C)c1cc(CNc2ccc(C#N)cn2)ccn1	1.662568967	45.98000000706592	C1CCC(CCC2CCCCC2)CC1
CCC(=O)NCc1ccnc(N(C)C)c1	1.485011215	30.550000029644856	C1CCCCC1
CN(C)c1cc(CNC(=O)C2CCOCC2)ccn1	1.614897216	41.199999996856626	C1CCC(CCCC2CCCCC2)CC1
CCCNC(=O)c1ccnc(N(C)C)c1	1.580924976	38.10000002845742	C1CCCCC1
Cc1cccc(OC2CCN(CC(N)=O)CC2)c1	1.897517129	78.97999992716117	C1CCC(CC2CCCCC2)CC1
NC(=O)CN1CCC(CCc2ccccc2)CC1	1.616265405	41.32999997319101	C1CCC(CCC2CCCCC2)CC1
Fc1cccc(OC2CCN(Cc3nc4ccccc4[nH]3)CC2)c1	1.739255803	54.859999966081794	C1CCC(CC2CCC(CC3CC4CCCCC4C3)CC2)CC1
Cc1cccc(OC2CN(C(=O)Cn3c(C)nn(-c4ccccc4)c3=O)C2)c1	0.7084209	5.109999998414942	C1CCC(CC2CC(CCC3CCC(C4CCCCC4)C3)C2)CC1
NC(=O)CN1CCC(Oc2cccc(F)c2)CC1	1.783975003	60.80999994221769	C1CCC(CC2CCCCC2)CC1
