smiles	logS	S	scaffold	Hydroxyl (-OH)	Methyl (-CH3)	Amine (-NH2)	Nitro (-NO2)	Ether (R-O-R')	Aldehyde (-CHO)	Ketone (-C=O)	Sulfonyl (R-SO2-R')	Phenyl (Ph)	Amide (-CONH2)	Alcohol (-OH)	wt	nH	logp
CCOc1ccc(C(=O)Nc2cnn(C3CCOCC3)c2)cn1	1.600537294	39.85999996654867	C1CCC(CCC2CCC(C3CCCCC3)C2)CC1	0	1	0	0	2	0	0	0	0	0	0	316.36100000000005	1	2.2805999999999997
Cc1ccc(-n2cc[nH]c(=O)c2=O)cc1	1.631950826	42.84999997442416	C1CCC(C2CCCCC2)CC1	0	1	0	0	0	0	0	0	1	0	0	202.213	1	0.83422
COc1cc(C#N)ccc1Oc1nc2ccccc2o1	0.939519253	8.700000007640021	C1CCC(CC2CC3CCCCC3C2)CC1	0	1	0	0	2	0	0	0	2	0	0	266.25600000000003	0	3.5003800000000016
COC(=O)Nc1ccc(Oc2nc3ccccc3o2)cc1	1.346352974	22.199999976964527	C1CCC(CC2CC3CCCCC3C2)CC1	0	1	0	0	2	0	0	0	2	0	0	284.271	1	3.7984000000000018
CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1	1.780317312	60.29999998054057	C1CCC(C2CCC(CC3CCC4CCC(C5CCC(CCC6CCC6)CC5)CC43)C2)CC1	1	3	0	0	0	0	1	0	1	0	1	588.7130000000002	1	3.4324000000000012
Cc1cc(C)nc(-n2nc(C)c(CC(=O)NC3CCCCCC3)c2C)n1	1.737192643	54.60000003712077	C1CCCC(CCCC2CCC(C3CCCCC3)C2)CC1	0	4	0	0	0	0	1	0	0	0	0	355.4860000000003	1	3.2774800000000024
CC(C)c1nnc(NCc2ccn(C)c2)o1	1.252367514	17.879999981065858	C1CCC(CCC2CCCC2)C1	0	3	0	0	0	0	0	0	0	0	0	220.276	1	2.1436
CC1=NC(Nc2nc(C)c3ccccc3n2)=NC(C)(C)C1	-0.180456064	0.660000000696225	C1CCC(CC2CCC3CCCCC3C2)CC1	0	4	0	0	0	0	0	0	1	0	0	281.36300000000006	1	3.3493200000000023
O=c1[nH]c2nc(N3CCc4ccccc4C3)ncc2c(=O)n1-c1ccccc1	-0.698970004	0.2000000001547424	C1CCC(C2CCC3CC(C4CCC5CCCCC5C4)CCC3C2)CC1	0	0	0	0	0	0	0	0	2	0	0	371.4000000000001	1	2.0317
OC[C@@H](c1ccccc1)n1cc(CCc2ccccc2)nn1	1.147367108	14.040000006666537	C1CCC(CCC2CCC(CC3CCCCC3)C2)CC1	1	0	0	0	0	0	0	0	2	0	1	293.36999999999995	1	2.6450000000000005
CCCN(C(=O)c1c(CC)noc1C)C1Cc2ccccc2C1	1.571475904	37.28000002730206	C1CCC(CCC2CC3CCCCC3C2)C1	0	3	0	0	0	0	0	0	1	0	0	312.413	0	3.5650200000000023
Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1	-0.698970004	0.2000000001547424	C1CCC(C2CCC3C(CCC4CC5CCCCCC5C43)C2)CC1	0	2	0	0	0	0	0	0	1	0	0	374.4690000000001	2	4.363720000000003
CCc1nnsc1C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1	1.508529719	32.25000000213221	C1CCC2CCC(C3CCCC(CCC4CCCC4)C3)C2CC1	0	1	0	0	0	0	0	0	1	0	0	368.46600000000024	1	3.3377000000000017
CCCN(C)C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1	1.59505509	39.36000002181423	C1CCC(C2CCC3CCCCCC32)CC1	0	2	0	0	0	0	0	0	1	0	0	327.4320000000002	1	3.545200000000002
Cc1cnc(-n2cnnc2)c(-c2cccc(Cl)c2Cl)c1	1.269512944	18.599999990667055	C1CCC(C2CCCCC2C2CCCC2)CC1	0	1	0	0	0	0	0	0	1	0	0	305.168	0	3.9445200000000025
CCn1ncnc1-c1[nH]cnc1-c1ccccc1	1.362293938	23.030000001896777	C1CCC(C2CCCC2C2CCCC2)CC1	0	1	0	0	0	0	0	0	1	0	0	239.282	1	2.3551
CN(C)c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cn1	0.414973348	2.600000000174705	C1CCC(CC2CCC3CCCCC3C2)CC1	0	2	0	0	0	0	0	0	1	0	0	296.33000000000004	1	1.1990999999999998
O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1	1.653212514	45.00000002327806	C1CC(CCC2CCCC(C3CCCC3C3CC3)C2)CC(C2CCC(C3CC3)C2)C1	0	0	0	0	0	0	0	0	1	0	0	411.4690000000001	1	3.990400000000003
Cc1nc(NCc2scnc2C)n(C)n1	1.442322956	27.69000001622181	C1CCC(CCC2CCCC2)C1	0	3	0	0	0	0	0	0	0	0	0	223.305	1	1.50054
Cc1nc(NCC(C)(C)c2ccccc2)n(C)n1	1.558708571	36.20000003891231	C1CCC(CCCC2CCCC2)CC1	0	4	0	0	0	0	0	0	1	0	0	244.342	1	2.5132200000000005
O=C(c1cc2ccccc2[nH]1)N1C[C@@H](O)[C@H](N2CCOCC2)C1	1.658869592	45.58999997879904	C1CCC(C2CCC(CC3CC4CCCCC4C3)C2)CC1	1	0	0	0	1	0	0	0	1	0	1	315.37300000000016	2	0.6853999999999998
CN(C)[C@@H]1CN(C(=O)c2cc3ccc(F)cc3[nH]2)C[C@H]1O	1.741466762	55.14000002923296	C1CCC(CC2CC3CCCCC3C2)C1	1	2	0	0	0	0	0	0	1	0	1	291.3260000000001	2	1.0538999999999996
COc1cc2c(c(OC)c1OC)CCNC(=O)C2	1.695744275	49.62999997745042	C1CCC2CCCCC2CC1	0	3	0	0	3	0	1	0	1	0	0	251.28199999999995	1	0.9271999999999996
Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2c1cc(C#N)n2Cc1cn[nH]c1	0.509202522	3.2299999975374725	C1CCC(CC2CCC3CC(CC4CCC(CC5CCCC6CCCC65)CC4)CCC23)C1	0	1	0	0	0	0	0	0	1	0	0	564.6410000000003	2	5.778800000000006
COc1cc(F)ccc1-c1ncccc1NC(=O)C(C)C	1.539703239	34.65000000416272	C1CCC(C2CCCCC2)CC1	0	3	0	0	1	0	1	0	1	0	0	288.32200000000006	1	3.490800000000002
Cc1cc(F)ccc1CC(=O)N[C@@H]1CCOC[C@H]1OCCO	1.679064318	47.75999998665907	C1CCC(CCCC2CCCCC2)CC1	1	1	0	0	2	0	1	0	1	0	1	311.35300000000007	2	0.9592199999999997
CCS(=O)(=O)Cc1ccn(-c2cccc(F)c2)n1	1.691700208	49.16999996714847	C1CCC(C2CCCC2)CC1	0	1	0	0	0	0	0	2	1	0	0	268.313	0	1.9461000000000002
CS(=O)(=O)Cc1cc(-c2ccccc2)on1	1.496098992	31.33999999043326	C1CCC(C2CCCC2)CC1	0	1	0	0	0	0	0	2	1	0	0	237.28000000000003	0	1.8862
CS(=O)(=O)Cc1ccn(-c2ccccc2)n1	1.507855872	32.200000022552075	C1CCC(C2CCCC2)CC1	0	1	0	0	0	0	0	2	1	0	0	236.29600000000005	0	1.4169
COc1ccc(C(=O)c2ccccc2)c(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1	1.693199145	49.33999998253624	C1CCC(CC2CCCCC2CC2CC3CCCCC3C2)CC1	0	4	0	0	2	0	0	0	2	0	0	420.4250000000002	0	2.0026
c1ccc2[nH]c(SCc3cn4ccccc4n3)nc2c1	1.651762447	44.8499999607456	C1CCC2CC(CCC3CC4CCCCC4C3)CC2C1	0	0	0	0	0	0	0	0	1	0	0	280.35600000000005	1	3.5029000000000012
CC(C)(C)Cc1nnc(-c2cnc3onc(C4CCCC4)c3c2)o1	0.600972896	3.990000002877943	C1CCC(C2CCC3CCC(C4CCCC4)C3C2)C1	0	3	0	0	0	0	0	0	0	0	0	326.40000000000015	0	4.519000000000004
Cc1noc2ncc(-c3nnc(CC(C)(C)C)o3)cc12	1.57599562	37.6699999823689	C1CCC(C2CCC3CCCC3C2)C1	0	4	0	0	0	0	0	0	0	0	0	272.308	0	3.1698200000000014
CN(CCc1ccccc1)C(=O)CC#N	1.51201697	32.51000003771846	C1CCCCC1	0	1	0	0	0	0	1	0	1	0	0	202.25699999999995	0	1.60118
CNC(=O)Cn1ccc2cc(OC)ccc21	1.600646236	39.870000030993566	C1CCC2CCCC2C1	0	2	0	0	1	0	1	0	1	0	0	218.256	1	1.3958999999999995
CS(=O)(=O)N(CC(=O)Nc1ccccc1C(=O)NCc1ccco1)c1ccc(F)cc1	1.545925329	35.14999997119955	C1CCC(CCCCC2CCCCC2CCCC2CCCC2)CC1	0	1	0	0	0	0	1	1	2	0	0	445.47200000000015	2	2.7534
CN(C)c1ccc(-c2ccc(COCc3cccs3)cc2)nn1	0.130333768	1.3499999984612785	C1CCC(C2CCC(CCCC3CCCC3)CC2)CC1	0	2	0	0	1	0	0	0	1	0	0	325.43699999999995	0	3.9879000000000033
COc1ccccc1N1CCN(c2nc(-c3ccc(C)cc3)cc(=O)[nH]2)CC1	-0.698970004	0.2000000001547424	C1CCC(C2CCC(C3CCCC(C4CCCCC4)C3)CC2)CC1	0	2	0	0	1	0	0	0	2	0	0	376.4600000000001	1	3.080520000000001
Clc1cccc(CNc2nc(C3CC3)no2)c1	1.466719372	29.29000002147385	C1CCC(CCC2CCC(C3CC3)C2)CC1	0	0	0	0	0	0	0	0	1	0	0	249.70099999999996	1	3.2125000000000012
CCOc1ccc(-c2ccccc2NC(=O)COC)cc1	1.571242851	37.2600000377303	C1CCC(C2CCCCC2)CC1	0	2	0	0	2	0	1	0	2	0	0	285.343	1	3.337200000000001
CCN1CCc2ncnc(N3CCNc4ccccc4C3)c2C1	1.716587578	52.07000003888305	C1CCC2CC(C3CCCC4CCCCC43)CCCC2C1	0	1	0	0	0	0	0	0	1	0	0	309.41700000000014	1	2.2867000000000006
c1ccc2c(c1)CN(c1cnc3ccccc3n1)CCN2	1.399500661	25.089999981824366	C1CCC2CC(C3CCC4CCCCC4C3)CCCC2C1	0	0	0	0	0	0	0	0	2	0	0	276.343	1	3.0619000000000005
Cc1cc(NC2CCCC2)nc(C2CCNCC2)n1	1.853819846	71.42000002355539	C1CCC(C2CCCC(CC3CCCC3)C2)CC1	0	1	0	0	0	0	0	0	0	0	0	260.38499999999993	2	2.6065200000000006
C=CCN(Cc1cccnc1)c1nc(C)nc2sccc12	1.65829765	45.5299999676904	C1CCC(CCC2CCCC3CCCC32)CC1	0	1	0	0	0	0	0	0	0	0	0	296.399	0	3.587320000000002
COc1cc(/C=C/c2nccc(C#N)n2)ccc1F	0.514547753	3.27000000255786	C1CCC(CCC2CCCCC2)CC1	0	1	0	0	1	0	0	0	1	0	0	255.252	0	2.666380000000001
Oc1cccc(/C=C/c2nc3ccccc3o2)c1	-0.15490196	0.6999999999770207	C1CCC(CCC2CC3CCCCC3C2)CC1	1	0	0	0	0	0	0	0	2	0	1	237.25799999999998	1	3.703800000000002
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1	1.673020907	47.099999986020975	C1CCC(CC2CCC3CCC(C4CCCCC4)C4CCCCC4C3C2)CC1	1	0	0	0	0	0	0	0	3	0	1	476.8700000000002	2	5.868000000000003
COc1cc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2OC)=NC3)ccc1C(=O)O	1.863857962	73.09000001952688	C1CCC(CC2CCC3CCC(C4CCCCC4)C4CCCCC4C3C2)CC1	1	2	0	0	2	0	0	0	3	0	1	518.9320000000004	2	5.746100000000004
Cc1[nH]ncc1-c1nn2c(Cc3ccccc3Cl)nnc2s1	0.621176282	4.180000002165242	C1CCC(CC2CCC3CC(C4CCCC4)CC23)CC1	0	1	0	0	0	0	0	0	1	0	0	330.80400000000003	1	3.128520000000001
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1	1.183839037	15.269999998016203	C1CCC2C(C1)CCCC2CCC1CC1	0	0	0	0	1	0	0	0	1	0	0	315.67799999999994	1	4.073100000000001
COc1ccc(S(=O)(=O)CCC(=O)Nc2ccc3c(c2)N(C)C(=O)CO3)cc1	1.793930007	62.22000003256675	C1CCC(CCCCCC2CCC3CCCCC3C2)CC1	0	2	0	0	2	0	2	2	2	0	0	404.4440000000002	1	1.8529
CN1C(=O)COc2ccc(NC(=O)CCN3C(=O)COc4ccc(Cl)cc43)cc21	0.176091259	1.4999999998076838	C(CCC1CCCC2CCCCC12)CC1CCC2CCCCC2C1	0	1	0	0	2	0	3	0	2	0	0	415.8330000000001	1	2.4494000000000007
CCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1	1.397940009	25.000000018879035	C1CCC(C2CCCC2C2CC2)C1	0	1	0	0	0	0	1	0	0	0	0	261.3689999999999	1	2.9018000000000015
CCOCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1	1.57818061	37.86000003244878	C1CCC(C2CCCC2C2CC2)C1	0	1	0	0	1	0	1	0	0	0	0	291.39500000000004	1	2.5283000000000007
Cn1c(C(=O)N2CCN(CCc3ccccc3)C(=O)C2)cc(=O)n(C)c1=O	1.775901579	59.690000014888405	C1CCC(CCC2CCC(CC3CCCCC3)CC2)CC1	0	2	0	0	0	0	1	0	1	0	0	370.40900000000016	0	-0.38889999999999914
CC(C)C[C@@H](CO)n1cc(-c2ccccc2Cn2cccn2)nn1	1.230704314	17.010000015174498	C1CCC(CC2CCCCC2C2CCCC2)C1	1	2	0	0	0	0	0	0	1	0	1	325.416	1	2.7694
NC(=O)COc1ncnc2ccccc12	1.679881942	47.84999998756496	C1CCC2CCCCC2C1	0	0	1	0	1	0	1	0	1	1	0	203.20100000000002	1	0.49389999999999984
NC(=O)COc1ccccc1-c1ccccc1	1.59117595	39.0099999719937	C1CCC(C2CCCCC2)CC1	0	0	1	0	1	0	1	0	2	1	0	227.263	1	2.2177
O=C(COc1ncnc2ccccc12)NC12CC3CC(CC(C3)C1)C2	1.780533325	60.32999995604669	C1CCC2C(C1)CCCC2CCCCC12CC3CC(CC(C3)C1)C2	0	0	0	0	1	0	1	0	1	0	0	337.4230000000002	1	3.0936000000000012
N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1	1.414137362	25.949999988977133	C1CCC(CC2CCC(C3CCC4CCCCC43)CC2)CC1	1	0	0	0	1	0	0	0	1	0	1	334.3790000000001	2	2.639380000000001
CCOC(=O)c1c(C)[nH]c(CN(Cc2ccccc2)C(=O)c2ccccc2Cl)c1C	0.711807229	5.149999999511545	C1CCC(CC(CC2CCCCC2)CC2CCCC2)CC1	0	3	0	0	1	0	0	0	2	0	0	424.9280000000001	1	5.304240000000005
CC(=O)N1CCCN(Cc2c(C)nn(C)c2Cl)CC1	1.613841822	41.10000001172834	C1CCCC(CC2CCCC2)CC1	0	3	0	0	0	0	1	0	0	0	0	284.7910000000001	0	1.4361199999999998
CC(C)(C)NC(=O)Cn1nc(C(c2ccccc2)c2ccccc2)oc1=O	0.779596491	6.019999996426148	C1CCC(C(C2CCCCC2)C2CCCC2)CC1	0	3	0	0	0	0	1	0	2	0	0	365.4330000000001	1	2.9312000000000014
c1ccc(-c2noc(NC3CC3)n2)cc1	1.451786436	28.300000030998746	C1CCC(C2CCC(CC3CC3)C2)CC1	0	0	0	0	0	0	0	0	1	0	0	201.22899999999998	1	2.3109
c1ccc(-c2noc(NCC3CCC3)n2)cc1	1.540079089	34.680000015637525	C1CCC(C2CCC(CCC3CCC3)C2)CC1	0	0	0	0	0	0	0	0	1	0	0	229.28299999999996	1	2.9486000000000008
Fc1ccccc1CNc1nc(-c2ccccc2)no1	0.545307116	3.509999996235176	C1CCC(CCC2CCC(C3CCCCC3)C2)CC1	0	0	0	0	0	0	0	0	2	0	0	269.27900000000005	1	3.487800000000002
CN(C)CCn1ccc2cc(NC(=O)c3ccc(=O)[nH]n3)ccc21	1.728434951	53.51000000317212	C1CCC(CCC2CCC3CCCC3C2)CC1	0	2	0	0	0	0	0	0	1	0	0	325.372	2	1.5384999999999995
CNC(=O)c1cnc(/C=C/c2csc(-c3cccs3)n2)s1	0.948412966	8.880000004526936	C1CCC(CCC2CCC(C3CCCC3)C2)C1	0	1	0	0	0	0	0	0	0	0	0	333.463	1	3.858100000000001
O=C(O)c1cnc(/C=C/c2csc(-c3ccsc3)n2)s1	1.889357737	77.51000001982278	C1CCC(CCC2CCC(C3CCCC3)C2)C1	1	0	0	0	0	0	0	0	0	0	1	320.42	1	4.196700000000002
Cc1ccccc1N(CC(=O)O)S(C)(=O)=O	1.649918719	44.66000002720776	C1CCCCC1	1	2	0	0	0	0	1	1	1	0	1	243.284	1	0.84562
Cc1ccccc1N(CC(=O)N(C)C)S(C)(=O)=O	1.669595781	46.729999997383885	C1CCCCC1	0	4	0	0	0	0	1	1	1	0	0	270.354	0	0.8492200000000003
CCCOc1ccccc1C(=O)N1CC(Oc2cccc(OC)c2)C1	1.626340367	42.29999996347112	C1CCC(CC2CC(CC3CCCCC3)C2)CC1	0	2	0	0	3	0	0	0	2	0	0	341.40700000000004	0	3.387400000000002
CC(C)Oc1ccc(C(=O)Nc2cccc(-c3nc4cnccc4o3)c2)cc1	-0.26760624	0.5400000002201203	C1CCC(CCC2CCCC(C3CC4CCCCC4C3)C2)CC1	0	2	0	0	1	0	0	0	2	0	0	373.4120000000001	1	4.929300000000004
Cc1cccc(C(=O)N(C)CCc2cnccn2)c1	1.48258777	30.380000033103816	C1CCC(CCCCC2CCCCC2)CC1	0	2	0	0	0	0	0	0	1	0	0	255.321	0	2.09972
Cc1ccc(CN2CC[C@H](c3nnc(-c4ccccc4F)o3)C2)o1	1.657055853	45.40000001493797	C1CCC(C2CCC(C3CCC(CC4CCCC4)C3)C2)CC1	0	1	0	0	0	0	0	0	1	0	0	327.35900000000015	0	3.766620000000003
COc1ccccc1-c1nnc([C@H]2CCN(Cc3ccccc3C)C2)o1	1.568788212	37.04999997309751	C1CCC(CC2CCC(C3CCC(C4CCCCC4)C3)C2)CC1	0	2	0	0	1	0	0	0	2	0	0	349.4340000000001	0	4.043120000000003
COc1ccccc1OC1CCN(Cc2ccccc2C#N)CC1	1.613841822	41.10000001172834	C1CCC(CC2CCC(CC3CCCCC3)CC2)CC1	0	1	0	0	2	0	0	0	2	0	0	322.4080000000001	0	3.610280000000003
C[C@@H]1c2nnn(-c3ncc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl	1.548389418	35.34999998918094	C1CCC(CC2CCC3C(CCC3C3CCCCC3)C2)CC1	0	1	0	0	0	0	0	0	1	0	0	440.788	0	3.6281000000000034
OCC1CCCCN1Cc1ccc(-c2ccccc2)cc1	1.620136055	41.70000000251974	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1	1	0	0	0	0	0	0	0	2	0	1	281.39900000000006	1	3.700400000000003
OCC1CCCCN1Cc1ccc(Cl)c(Cl)c1	1.62324929	41.999999961519606	C1CCC(CC2CCCCC2)CC1	1	0	0	0	0	0	0	0	1	0	1	274.19100000000003	1	3.340200000000002
Cc1cc(Nc2ccc3c(c2)oc(=O)n3C)nc(C2CC2)n1	0.727541257	5.339999999648876	C1CC2CCC(CC3CCCC(C4CC4)C3)CC2C1	0	2	0	0	0	0	0	0	1	0	0	296.33000000000004	1	2.8509200000000012
CC(C)c1nc(NCc2cccnc2)n(C)n1	1.581608366	38.15999999718321	C1CCC(CCC2CCCC2)CC1	0	3	0	0	0	0	0	0	0	0	0	231.30300000000003	1	1.9455999999999998
Cc1nnc(NCc2cccnc2)c2ccccc12	1.476106717	29.930000011013423	C1CCC(CCC2CCCC3CCCCC32)CC1	0	1	0	0	0	0	0	0	1	0	0	250.30500000000004	1	2.9453200000000015
O=C(NCCCn1ccnc1)N1CCC12CCC2	1.614053106	41.12000000121011	C(CCC1CCCC1)CCC1CCC12CCC2	0	0	0	0	0	0	0	0	0	0	0	248.32999999999993	1	1.6111999999999997
O=C(NCCCn1ccnc1)N1CC2(CCCC2)c2ccccc21	1.799891685	63.08000004983931	C(CCC1CCCC1)CCC1CC2(CCCC2)C2CCCCC12	0	0	0	0	0	0	0	0	1	0	0	324.428	1	3.3148000000000017
COc1cc(CNCCN2CCOCC2)cc(Cl)c1OCc1ccccc1	1.728434951	53.51000000317212	C1CCC(CCCCC2CCC(CCC3CCCCC3)CC2)CC1	0	1	0	0	3	0	0	0	2	0	0	390.91100000000006	1	3.349400000000002
N#Cc1ccc(NS(=O)(=O)c2c[nH]c3nc(Cl)ccc23)c(F)c1	1.117271296	13.10000001038348	C1CCC(CCC2CCC3CCCCC32)CC1	0	0	0	0	0	0	0	1	1	0	0	350.76200000000006	2	3.0278800000000006
N#Cc1cc(F)c(NS(=O)(=O)c2c[nH]c3cc(Cl)ccc23)cc1F	1.820201459	66.09999992608513	C1CCC(CCC2CCC3CCCCC32)CC1	0	0	0	0	0	0	0	1	2	0	0	367.76400000000007	2	3.771980000000001
CCOC(=O)c1ccc(OCC(=O)c2c[nH]c3ccccc23)cc1	-0.161150909	0.6900000004174445	C1CCC(CCCC2CCC3CCCCC32)CC1	0	1	0	0	2	0	1	0	2	0	0	323.348	1	3.606300000000002
CCN(Cc1ccncc1)[C@@H]1CN(C(=O)c2ccccc2)C[C@H]1O	2.061452479	115.19999997687135	C1CCC(CCC2CCC(CC3CCCCC3)C2)CC1	1	1	0	0	0	0	0	0	1	0	1	325.41200000000003	1	1.7890000000000001
O=c1c(N2CCCC2)c(Cl)cnn1-c1ccccc1	1.233757363	17.130000001360383	C1CCC(C2CCCC(C3CCCC3)C2)CC1	0	0	0	0	0	0	0	0	1	0	0	275.73900000000003	0	2.4861000000000004
O=C(CCCc1ccc(F)cc1)N1CCN(c2ccccc2)C(=O)C1	1.692053365	49.2099999961383	C1CCC(CCCCC2CCC(C3CCCCC3)CC2)CC1	0	0	0	0	0	0	2	0	2	0	0	340.3980000000001	0	3.0238000000000014
O=C(CCc1ccco1)Nc1ccccc1OC(F)F	1.649626887	44.63000001638789	C1CCC(CCCCC2CCCC2)CC1	0	0	0	0	1	0	1	0	1	0	0	281.258	1	3.452300000000002
O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1	-0.397940009	0.3999999996979355	C1CCC(CC2CCC(C3CCCC4CCCCC43)C2)CC1	0	0	0	0	0	0	0	0	3	0	0	334.40000000000003	0	3.2622000000000018
CN1CCc2ncnc(N3CCCN(c4nccs4)CC3)c2C1	1.635986112	43.25000001983441	C1CCC(C2CCCC(C3CCCC4CCCCC43)CC2)C1	0	1	0	0	0	0	0	0	0	0	0	330.4610000000001	0	1.6376999999999997
Cc1cc(NCc2ccnc(N3CCCC3)c2)c2ccccc2n1	1.507451061	32.17000000726151	C1CCC(C2CCCC(CCC3CCCC4CCCCC43)C2)C1	0	1	0	0	0	0	0	0	1	0	0	318.424	1	4.150520000000003
CN1CCN(C(=O)c2cc(Br)cnc2Cl)c2cnccc21	1.762228284	57.839999961846914	C1CCC(CC2CCCC3CCCCC32)CC1	0	1	0	0	0	0	0	0	0	0	0	367.63400000000007	0	2.9891000000000014
Cc1cnc(NCc2ccccc2-n2ccnc2)nc1N(C)C	1.717836867	52.21999994145157	C1CCC(CCC2CCCCC2C2CCCC2)CC1	0	3	0	0	0	0	0	0	1	0	0	308.3890000000001	1	2.6488200000000006
COc1cccc(-c2ccc(C(=O)N(C)Cc3c(C)nn(C(C)C)c3C)o2)c1	1.672005445	46.98999999751664	C1CCC(C2CCC(CCCC3CCCC3)C2)CC1	0	6	0	0	1	0	0	0	1	0	0	381.47600000000006	0	4.621640000000005
CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1	0.644438589	4.40999999524938	C1CCC(CC2CCCC3CCC(CCC4CCC(C5CCCCC5)C4)CC32)CC1	0	1	0	0	0	0	0	0	2	0	0	539.4460000000001	2	6.156380000000004
COc1c(C)cccc1CN1CCC(O)(c2ccc(F)cc2)CC1	1.59900924	39.72000001615677	C1CCC(CC2CCC(C3CCCCC3)CC2)CC1	1	2	0	0	1	0	0	0	2	0	1	329.415	1	3.6263200000000024
Cc1ccc(C2(O)CCN(Cc3cn(C)c4ccc(F)cc34)CC2)cc1	1.696181587	49.679999980722165	C1CCC(C2CCC(CC3CCC4CCCCC43)CC2)CC1	1	2	0	0	0	0	0	0	2	0	1	352.45300000000015	1	4.109420000000004
COc1ccc2nc(CN3CCC(O)(c4ccc(C)cc4)CC3)ccc2c1	1.472463897	29.680000026858615	C1CCC(C2CCC(CC3CCC4CCCCC4C3)CC2)CC1	1	2	0	0	1	0	0	0	2	0	1	362.47300000000007	1	4.035420000000003
COCCOc1ccc2c(c1)ncn2-c1ccc2cccc(N3CCC(N)CC3)c2n1	1.482158695	30.34999997125859	C1CCC(C2CCCC3CCC(C4CCC5CCCCC54)CC32)CC1	0	1	1	0	2	0	0	0	2	0	0	417.51300000000026	1	3.5264000000000015
CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(OS(=O)(=O)C(F)(F)F)c3n2)COC1	-0.397940009	0.3999999996979355	C1CC(CCC2CCC3C(CCC3C3CCC4CCCCC4C3)C2)C1	0	1	0	0	2	0	0	1	2	0	0	493.46300000000025	0	4.217400000000003
CC(=O)N1CCCN(C(=O)Cc2csc(C(C)C)n2)CC1	1.740993932	55.08000005264741	C1CCCC(CCC2CCCC2)CC1	0	3	0	0	0	0	2	0	0	0	0	309.4350000000001	0	1.8897999999999995
COc1nc(C#N)c(N2CCOCC2)o1	1.647480773	44.409999982240286	C1CCC(C2CCCC2)CC1	0	1	0	0	2	0	0	0	0	0	0	209.20499999999996	0	0.39147999999999983
Cc1nc(CC2CCN(S(=O)(=O)c3cn(C)cn3)CC2)cc(NC2CCCC2)n1	1.77480883	59.53999995740348	C1CCC(CC2CCC(CC3CCCC(CC4CCCC4)C3)CC2)C1	0	2	0	0	0	0	0	1	0	0	0	418.5670000000003	1	2.51642
Cc1nc(CC2CCN(S(=O)(=O)c3c(C)noc3C)CC2)cc(NC2CCCC2)n1	1.781539969	60.47000005486762	C1CCC(CC2CCC(CC3CCCC(CC4CCCC4)C3)CC2)C1	0	3	0	0	0	0	0	1	0	0	0	433.5780000000003	1	3.387760000000002
Cc1nc(NC(c2nccn2C)C2CC2)c2sccc2n1	1.710117365	51.29999998679196	C1CC2CCCC2C(CC(C2CCCC2)C2CC2)C1	0	2	0	0	0	0	0	0	0	0	0	299.403	1	3.296420000000002
Cc1cnn(C2CN(CC3(O)CCCCC3)C2)c1	1.5132176	32.5999999949002	C1CCC(CC2CC(C3CCCC3)C2)CC1	1	1	0	0	0	0	0	0	0	0	1	249.35799999999995	1	1.7434199999999997
Cc1cc(C(=O)NCCC2=CSC3=NCCCN23)c2cccc(C)c2n1	1.66407759	46.13999998033743	C(CCC1CCC2CCCCC12)CC1CCCC2CCCCC12	0	2	0	0	0	0	0	0	1	0	0	366.49000000000007	1	3.6214400000000024
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1	0.579783597	3.800000003352844	C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1	0	1	0	0	2	0	1	0	2	0	0	423.4480000000002	3	4.252600000000002
C=CC(=O)Nc1cccc(Sc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1	-0.397940009	0.3999999996979355	C1CCC(CC2CCCC(CC3CCC(C4CCCCC4)CC3)C2)CC1	0	1	0	0	0	0	1	0	2	0	0	481.0250000000003	2	4.901100000000004
