smiles	logS	S
Cc1cnn(CC2CC2)c1NC(=O)/C=C/c1ccccc1	1.514547753	32.7000000255786
O=C(c1ccccc1)N1CCN(C(=O)c2ccc(-c3ccccc3Cl)o2)CC1	1.543074235	34.919999997303805
Cc1ccn(-c2ccc3[nH]c4c(c3c2)CCCC4=O)n1	0.984527313	9.649999992360947
COc1ccc(OCC(=O)N2CCN(C)CC2)cc1	1.72057272	52.549999955924115
Cn1cc(NC(=O)c2cn(Cc3ccccc3)nn2)cn1	1.368658712	23.369999978893716
O=C(NC[C@@H]1CCN(c2ccccc2)C1)N1CCc2ccccc2C1	1.075546961	11.899999989244355
O=C(COc1ccc(F)cc1F)N1CCNC1=O	1.98686127	97.01999993520491
OCC1CCCCN1Cc1ccc(Cl)c(Cl)c1	1.62324929	41.999999961519606
CCOC(=O)c1ccc(S(=O)(=O)N2CCc3cc(C(=O)OC)ccc32)cc1	-0.080921908	0.829999999281268
CC(C)(C)c1ccc(-c2nc3n(c(=O)c2C#N)CCS3)cc1	0.397940009	2.500000001887903
CC(C)c1nc(CCn2ccnc2-c2ccoc2)cs1	1.46612587	29.24999997183402
COc1ccc(CNC(=O)c2nnn(-c3ccc(OC)cc3)c2N)cc1	1.062205809	11.540000004790564
CCOC(=O)N1CCN(C(=O)c2ccc3c(c2)OCO3)CC1	1.724521627	53.029999985522764
O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2	1.706290957	50.84999996970231
Cc1nccc(-c2cccc(NCC(=O)NCC(=O)N3CCCC3)c2)n1	1.842297134	69.54999994746207
COc1ccc(CC(=O)N2CCc3[nH]c4ccc(Cl)cc4c3C2)cc1OC	0.826074803	6.700000004615447
CCOC(=O)N1CCC(Nc2nc3ccccc3s2)CC1	1.691965103	49.2000000263551
CC(C)OC(=O)N1CCC(Oc2ncnc3c2cnn3-c2ccc(S(C)(=O)=O)cc2F)CC1	-0.013228266	0.9699999994053401
CC1(C)COCCN1Cc1cnn(-c2ccccc2)n1	1.168497484	14.74000001618832
Cc1cccn(Cc2cccc(C#N)c2)c1=O	1.489958479	30.899999969773067
NC(=O)Cn1cc(-c2ccc(F)cc2)cn1	1.446692466	27.96999997607242
CN(CCN(C)C1CCCC1)C(=O)c1ccc(-c2nc[nH]n2)cc1	1.56549363	36.7700000111029
CCn1c(C)nc2cc(NC(=O)c3ccc(=O)n(CC(=O)N4CCCCC4)c3)ccc21	1.894316063	78.40000005696601
C[C@@]1(c2ncncc2F)NC(=O)c2cc(-c3cn[nH]c3)ccc21	1.573741642	37.47500004139155
O=C(Nc1nc2ccccc2[nH]1)C1CC1c1ccccc1	0.041392685	1.0999999995992407
COC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)n(C)c(=O)n3C)cc1	1.193124598	15.599999987267624
CC(=O)N1CCc2ccc(N(C(=O)/C=C/c3cccc(C#N)c3)C3CCN(CCC4CCCC4)CC3)cc21	0.267171728	1.849999998283249
CCCc1cc(-c2nn3c(C4CCCC4)nnc3s2)n(C)n1	1.12904506	13.46000000347249
CC(C)(C)c1nc(Cn2nnc3ccccc3c2=O)no1	1.5402043	34.69000001261574
Cc1ccc(-n2cc(C(=O)NCCN(C)C)nn2)cc1C	1.453624074	28.420000026735227
CCCCOc1ccc(C(=O)NCc2cc(C)on2)cc1	0.62324929	4.199999996151961
O=C(CCn1cc(Br)cn1)Nc1nc2ccccc2n1CCN1CCOCC1	1.626340367	42.29999996347112
CCN(CC)CCCNc1ncc(-c2cc(C)no2)c(-c2ccco2)n1	1.843544212	69.75000000873129
Cc1ccc(OCc2noc(-c3ccsc3)n2)cn1	1.722140125	52.73999994445221
O=C(c1ccc2oc(CCCc3ccccc3)nc2c1)N1CCC(Oc2cccnc2)CC1	1.385248682	24.27999997745728
CN(C)C1(CNC(=O)N2CCCC(C)(C)CC2)CCOCC1	1.754806855	56.85999995359713
CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O	1.649626887	44.63000001638789
COCCNc1ncnc2ccsc12	1.610127613	40.74999999286932
CN(CC(=O)N(C)C)Cc1cc(C#N)ccc1F	1.548389418	35.34999998918094
CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1	1.560265398	36.33000001148432
CN(C)c1cc(CNC(=O)C2CCOCC2)ccn1	1.614897216	41.199999996856626
CCc1cc(NC(=O)Cc2c(C)nc3nc(SC)nn3c2C)[nH]n1	1.199480915	15.83000000501712
COc1ccccc1NC(=O)CN1CCCN(c2nc(C)cs2)CC1	1.74390155	55.44999993805315
Cc1nc2ccccn2c1CC(=O)NCCCSc1ccccc1	1.626443025	42.30999996772448
CN(c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1	0.290034611	1.9499999983722793
CC(C)C(=O)Nc1ccc2cnn(C(C)C)c2c1	1.361538971	22.989999985745335
CC(C)Cn1cnc2c1c(=O)[nH]c(=O)n2CC(C)C	1.743039155	55.340000024856394
Cc1ccc(N2CCN(C(=O)c3c(C)nc4sccn34)CC2=O)cc1	1.789510204	61.589999987200464
CC1(C)CCN(C(=O)NCCOc2cccnc2)C1	1.599446376	39.76000002515122
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12	0.95616843	9.039999990105136
C#CCNC(=O)c1cc(C(C)C)nn1CC	1.454082271	28.45000001761591
CSc1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1	0.929418926	8.500000005591854
COc1ccc(C2(NCc3cccc4ncccc34)CC2)cc1	1.744449457	55.51999994288149
O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccc(NC(=O)c2cccs2)cc1	1.734559822	54.2700000525492
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1	-0.045757491	0.8999999990895754
Cc1ccc(CNC/C=C/c2ccccc2)cn1	1.464191371	29.12000002407144
CC(=O)N1CCCN(C(=O)Nc2ccc(N(C)C3CCCCC3)c(F)c2)CC1	1.830267801	67.65000001033661
CN(C)S(=O)(=O)N(C1CCCC1)C1CC1	1.513350799	32.61000001457016
CCCn1c(=O)c2c(nc3n2CCN3c2ccc(C)cc2)n(C)c1=O	-0.823908741	0.14999999998076838
O=C(Cc1csc(-c2ccc(F)c(F)c2)n1)NCC(F)(F)F	-0.443697499	0.36000000019290274
CC(=O)NCc1ncc(-c2ccccc2C(=O)O)cn1	1.773786445	59.400000002572234
COc1ccc(S(=O)(=O)CCC(=O)Nc2ccc3c(c2)N(C)C(=O)CO3)cc1	1.793930007	62.22000003256675
c1nc(NC2CCN(C3CC3)CC2)c2sccc2n1	1.749890841	56.21999996486408
c1ccc2c(N3CCn4c(nnc4C4CC4)C3)ncnc2c1	1.637589786	43.41000001612278
CCc1ccccc1NC(=O)CCn1ccnc1-c1ccc2c(c1)OCO2	1.623662707	42.03999996551916
O=C(NCCc1ccccc1)c1cnccn1	1.771293443	59.06000005044444
O=C(CSc1nccn1C1CC1)Nc1c(Cl)cc(Cl)cc1C(=O)O	0.385606274	2.4300000022475565
Fc1ccc(F)c(-c2nc(C3CCOCC3)nn2-c2cccnc2)c1	1.545430829	35.10999996237926
CCN(C(C)=O)c1ccc(C)cc1C(=O)O	1.542825427	34.900000003280304
O=C(NCC#CCN1CCc2ccccc2C1)NCc1ccc(F)cc1	1.524655712	33.469999972427
Cc1ccc(C(=O)NCC#Cc2ccccc2)cn1	1.647969458	44.45999996284151
CC(C)(C)C(=O)N1CCC(Cc2ccc(-c3cccs3)cc2)(C(=O)N2CCCC2)CC1	1.361727836	22.999999999068294
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3F)C2)n1	1.745465169	55.65000004219266
O=C(CN1CCCC(c2cncc(-c3cccc(Cl)c3)n2)C1)N1CCCC1	1.817895757	65.74999997550499
COc1ccccc1-c1ccc(CC2(C(=O)NC3CC3)CCOCC2)cc1	1.621280168	41.81000004328206
COc1c(C)cnc(CN(C)S(N)(=O)=O)c1C	1.485721426	30.599999966068307
CC(C)Cc1sc(N)nc1-c1ccc(P(=O)(O)O)o1	1.8409212	69.32999996826842
COc1ccccc1-c1nc(C(=O)O)cs1	1.737192643	54.60000003712077
Cc1cccnc1NC(=O)CCc1ccc(F)cc1	1.580468784	38.06000000429404
O=C(CCCc1cc(Cl)sc1Cl)N1CCC(O)CC1	1.478422188	30.090000018008457
CN1CCN(Cc2noc(Cc3ccccc3)n2)c2ccccc21	1.149219113	14.100000011188591
O=C(Nc1ccc2c3c(cccc13)CC2)c1ccc(-n2cncn2)cc1	-0.744727495	0.17999999995718322
Clc1ccc2oc(/C=C/c3csnn3)nc2c1	-0.721246399	0.1900000000206369
Cc1cc2cc(C(=O)N(C)CCC(=O)O)oc2cc1C	1.672374979	47.030000027497195
COc1ccccc1-c1nc(-c2ccc(NC(C)=O)cc2)c(C)s1	-0.13667714	0.7299999997975273
Cc1cc(F)ccc1C1C(=O)NCCN1C(=O)c1ccc2nccn2c1	1.793790385	62.200000044281204
CNC(=O)N1CCc2nc3ccc(Cl)cn3c(=O)c2C1	1.703377369	50.51000005671549
CCOc1cccc(CNCCc2c[nH]c3ccccc23)c1	1.863263364	72.99000005874217
CCC(=O)Nc1cccc(C(=O)N2CCN(C)Cc3ccccc32)c1	-0.698970004	0.2000000001547424
CCN(C(=O)c1cc(NC(C)=O)ccc1F)C1CCCC1	1.688775655	48.83999996931634
CCN1CCc2nc(NC(=O)Cc3ccc(Cl)cc3)sc2C1	1.668012972	46.560000038398606
CC(C)(C)c1ccc(C2=NC3(CCNCC3)NC2=O)cc1	1.653694795	45.04999996731611
COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2nccs2)nc1OC	0.993876915	9.86000000133471
COc1ccccc1-n1cc2c(c1-c1ccccc1Br)c(=O)n(C)c(=O)n2C	-0.091514981	0.8100000002263297
CC1CC1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1	1.507855872	32.200000022552075
Cc1ccc(-c2ccc(NC(=O)c3ncoc3-c3ccccc3)cc2)o1	-0.431798276	0.3699999999429232
Cc1nc2cc(NC(=O)Cc3c(C)nc4ccccc4c3C)ccc2o1	1.363799945	23.109999974505282
Cc1nc(N2CCn3ccnc3C2)c2cnn(C)c2n1	1.517063873	32.88999996344758
CCOc1ccc(S(=O)(=O)N(CC)CC(=O)Nc2ccc3c(c2)OCO3)cc1	-0.356547324	0.4399999995074253
Cn1c(NC(=O)c2ccn(COc3ccccc3)n2)nc2ccccc21	0.763427994	5.800000005836971
Fc1ccc(-c2cc(C3CCNCC3)ccn2)cc1	1.613101517	41.030000003125934
Cc1ccc(C)c(OCCN(C)C(=O)c2ccc3c(c2)nnn3C)c1	1.465828815	29.229999975942903
Cc1nn(-c2ccc(F)cc2)c2ncc(C(=O)Nc3nc(C4CC4)cs3)cc12	0.728353782	5.349999999738491
CNc1nc(N2CCCCC2)nc(N2CCCCC2)n1	1.430719888	26.96000000848713
Cc1c(-c2ccccc2)oc2c(C(=O)NCCCN3CCCCC3)cccc2c1=O	1.68735057	48.68000004954064
O=C(CC1CCCC1)NCc1ccncc1	1.763278211	57.97999999746629
NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O	1.646893624	44.349999982869925
O=C(Nc1nccs1)C1CCN(C(=O)CN2CCc3ccccc32)CC1	1.710709566	51.37000003260644
O=C(NCCNc1ncccc1C(F)(F)F)c1cnc2ccccn2c1=O	1.823474229	66.59999997388394
CC(=O)Nc1cccc(CN2CCCN(C(C)=O)c3ccccc32)c1	1.471585054	29.619999987369585
O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(-c3ccccc3)cccc12	1.230448921	16.999999985192865
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O	1.6642658	46.15999998430401
Cn1cncc1-c1ncccc1C(=O)N1CCCC1	1.733839001	54.18000003778184
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	0.720159303	5.249999995092561
COc1ccccc1C(=O)Nc1ccc2cc[nH]c2c1	0.69019608	4.89999999967829
O=C(Nc1ccc2ccccc2n1)c1ccc(N2CCOC2=O)cc1	0.45484486	2.849999999944153
CSCCc1nc(-c2cc(C)nc3cc(F)ccc23)n(CCO)n1	1.380934463	24.03999998169428
COc1cccc(CC(=O)Nc2ccc3nc(C)sc3c2)c1	1.718833718	52.33999996337935
O=C(NCC1=CCCN(Cc2cc(F)ccc2Cl)C1)c1ccco1	1.5774918	37.80000001416754
O=c1[nH]nc(CCCN2CCOCC2)n1-c1cccc(Cl)c1	1.606381365	40.39999998971104
c1cc2cc[nH]c2c(CC2CN(C3CCCC3)C2)n1	1.268811904	18.570000011126734
Cc1ccccc1N1C(=O)c2ccc(C(=O)NC(C)(C)C)cc2C1=O	1.69818757	49.910000015385485
Cc1cccc(Nc2ccc(C3CCN(C(=O)c4cc5cc(F)ccc5n4C)CC3)nc2)n1	-0.721246399	0.1900000000206369
O=C(c1noc2c1CCCC2)N1CCN(c2ncccn2)CC1	1.726727209	53.299999996738855
Cc1ccc(CC(=O)Nc2nc(C)no2)cn1	1.631545228	42.81000001633273
CSCC(=O)N1CCN(C(=O)CSC)C2(CCCCC2)C1	1.703549298	50.52999997228197
CN(C)CCN(Cc1ccccc1)C(=O)CCC(=O)Nc1ncc(-c2ccccc2)n1C	1.771954749	59.150000004910055
O=C(NCc1ccc(F)cc1)C1CCN(C(=O)/C=C/c2ccccc2)CC1	0.916980047	8.259999993906538
O=C(CSCCCn1c(=O)[nH]c2ccccc21)N1CCCCC1	1.77524626	59.60000003564842
CCn1c(=O)c2c(nc3n2CCN3c2cc(C)cc(C)c2)n(C)c1=O	-0.301029996	0.499999999613144
O=C1CN(c2ccc(Nc3nccc(C(F)(F)F)n3)cn2)CCN1	1.710117365	51.29999998679196
COc1ccc(-c2csc(CC(N)=O)n2)cc1Br	1.574609941	37.54999997058672
Cc1ccc(OCC(=O)Nc2ccncc2)c(C)c1	1.672651923	47.06000001733729
COc1ncccc1NC(=O)c1cccc(C)n1	1.378034322	23.87999997485329
COc1cccc2c1OC(C)(C)[C@@H]1C[C@H]3CNCC[C@H]3O[C@@H]21	1.727785174	53.429999977497616
Cn1ncc2cc(-c3ccnc4[nH]ccc34)ccc21	0.669316881	4.670000004665627
Cc1nnnn1CCN(C)c1ccccc1	1.048053173	11.169999997026549
COc1ccc(-c2nnc3nn(C)c(=O)n3c2-c2ccc(OC)cc2)cc1	-0.602059991	0.25000000018879037
COc1ccc(CNC(=O)CCCOc2ccc(C(C)=O)cc2)cc1	1.305566314	20.210000022555448
COc1ccc2nc(C(=O)Nc3cnc4c(cnn4C(C)C)c3)ccc2c1	-0.823908741	0.14999999998076838
CN(Cc1ccc(N)nc1)c1ncccn1	1.454997217	28.509999979684977
COc1cc(Br)c(Nc2nc(-c3c(C)nc4ncccn34)cs2)c(Br)c1	1.463146137	29.05000001830451
Cc1ccccc1Cn1c(=O)c2c(nc3n(-c4ccccc4O)c(C)cn23)n(C)c1=O	-0.040958608	0.9099999993271958
CN(C)c1cccc(Cn2ccnc2-c2ccc(O)cc2)c1	1.433769834	27.150000004697034
Cc1cc(C)n(-c2ccc(C(=O)NCc3cccnc3)cc2)n1	1.65724713	45.42000001216134
Nc1nccc2ccc(-c3cccc(F)c3)cc12	0.477121255	3.0000000019365034
CC(=O)N1CCC(Nc2ncnc3cc(-c4ccc(Br)cc4)sc23)CC1	1.008174184	10.189999999849215
Cc1cccnc1CNc1ccc(C#N)cc1F	1.556181847	35.990000028763255
Cc1csc(Nc2ccc(C#N)cc2)n1	1.582063363	38.20000000776599
COc1ccc(NC(=O)CN2CCC(c3cc(-c4cnc(N)nc4)cc(C)n3)CC2)cc1	1.628286731	42.48999999124219
CCCCOc1ccccc1-c1cc(C(=O)NCc2ccccc2C)[nH]n1	-0.585026652	0.2600000000174704
COc1cccc(-c2nnn(Cc3cc(F)cc4cccnc34)n2)c1	-0.853871964	0.14000000010372382
Cc1cc(NC(=O)CN(C)c2c(F)cccc2F)on1	1.84135947	69.39999992731445
CCC(=O)N1CCCc2cc(C(O)CN3CCN(c4ccc(OC)cc4)CC3)ccc21	1.84540814	70.05000006100325
Cc1cc(C)c2c(c1)CCCN2C(=O)c1ccc(-c2nnc(C)o2)cc1	1.717670503	52.199999999728085
O=C(Nc1nc2c(s1)COc1ccccc1-2)c1cnc(Cl)c(Cl)c1	0.568201724	3.699999999429232
Cc1ccc(C(=O)C(=O)Nc2c(C)nn(C)c2C)cc1	1.5132176	32.5999999949002
O=C(CCc1ccc2c(c1)OCO2)Nc1cccc2cnccc12	1.650501795	44.720000012524764
CCc1ncc2c(n1)CN(c1ccnc(-c3ccccc3)n1)CC2	1.542576476	34.879999979075784
Cc1cc(C(=O)NCCc2ccccn2)c(C)s1	1.613630435	41.0800000070715
O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1	1.673020907	47.099999986020975
CCNC(=O)N1CCC2(CCc3ccccc3O2)CC1	1.824321125	66.73000002292922
CN(Cc1c(F)cccc1Cl)C(=O)C1(C#N)CCCC1	1.547159121	35.249999973424785
Cc1ccccc1N(CC(=O)O)S(C)(=O)=O	1.649918719	44.66000002720776
COc1cc(/C=C2\CCCN([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1	1.110926242	12.909999992080287
O=C(O)Cc1nc2ccccc2[nH]1	1.002166062	10.050000005634649
Fc1ccc(F)c(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c1	1.42975228	26.89999999985085
Cc1nccn1-c1ccc(F)cc1CNC(=O)C(C)C	1.773420723	59.3499999602857
N#Cc1ccc(COc2ccccc2C#N)cc1	0.23299611	1.7099999984559255
Cc1cnc(NC(=O)Cc2coc3cc(C)c(C)cc23)s1	-0.494850022	0.31999999976428456
CC(=O)Nc1ccc(Oc2ncnc3scc(-c4ccccc4)c23)cc1	0.949390007	8.900000007276805
CC(C)(C)NC(=O)NCCn1nc2c(cc1=O)CCCC2	1.676327734	47.46000001296942
CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1	1.11058971	12.899999991111303
Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1	1.527333397	33.67700000645005
Cn1cc(CCNC(=O)N2CCCc3c(F)cccc32)cn1	1.62838893	42.49999999507653
CCc1nc2ccc(C(=O)NCc3ccccc3)cc2nc1CC	0.33243846	2.150000000417801
Cn1cc(-c2nc(C(=O)Nc3cccnc3-n3cncn3)cs2)cn1	0.282168778	1.9149999986566983
Cc1cccc(CNc2cccc3c2CCN(S(C)(=O)=O)C3)c1	-0.455931956	0.3499999997177112
c1ccc(-c2nn3c(-c4ccco4)nnc3c3ccccc23)cc1	-0.769551079	0.16999999985192868
O=C1N=C2C=CC=CN2C12Cc1ccccc1C2	1.572871602	37.39999998273531
CC1CCN(Cc2ccc(NC(=O)c3ccccn3)cc2)CC1	1.610660163	40.79999999155618
COC(=O)Nc1nc2ccccc2[nH]1	0.90579588	8.04999999318126
CCOc1ccc(Nc2nc(-c3c(C)nc4ccccn34)cs2)cc1	1.653115993	44.989999982848374
N#Cc1ccccc1N1CCC(N)CC1	1.738225448	54.72999998204143
Cc1nccn1-c1cncc(N2CCN(CC3CCCC3)C(=O)C2)n1	1.696356389	49.70000003051706
C#CCNC(=O)Cc1coc2cc(OC)ccc12	1.751587005	56.43999998930313
CCc1c(N)cnn1-c1ccccc1C	1.569841899	37.13999996547111
COc1ccc(-c2cccc(C3CCCN(C(=O)C4CCCC4)C3)n2)cc1	0.389166084	2.449999997943551
CS(=O)(=O)Cc1ccn(-c2ccccc2)n1	1.507855872	32.200000022552075
CCOc1ccccc1C(=O)N1CCC(c2nc(-c3ccc(OC)cc3)c(C(N)=O)[nH]2)CC1	1.666517981	46.400000047556496
Cc1cccc(NC(=O)c2cccnc2N2CCCCC2)n1	1.4407517	27.589999969558157
Cc1cc(CN(C)Cc2cscn2)no1	1.457124626	28.6499999799844
CNC(=O)Cc1csc(-c2ccc(C)cc2)n1	0.608526034	4.0600000039526
COc1ncc(-c2cccc(N(C)C)c2)c(OC)n1	1.396199347	24.89999999451102
COCC(=O)N1CCN2C(=O)NC[C@H]2C1	1.584331224	38.3999999675032
Cc1cc(OCc2cc(C#N)ccc2F)ccc1N	1.40534636	25.429999989711412
CCCn1c(=O)n(Cc2ccc(C#N)cc2F)c2ccccc21	1.168497484	14.74000001618832
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	1.567849451	36.97000003633996
O=C(Nc1ccccc1)c1c([O-])n(-c2ccccc2)n[n+]1Cc1ccccc1	-0.698970004	0.2000000001547424
Cn1ccc2c(C(=O)Nc3ncn(Cc4cccnc4)n3)cccc21	1.62838893	42.49999999507653
Cc1cc(N(C)C)nc(-n2ccnc2)n1	1.454692449	28.489999984290158
c1ccc(Oc2cccc(CN(CCN3CCOCC3)Cc3cccnc3)c2)cc1	1.824125834	66.7000000128166
CC(C)(C)c1ccc(CN2CCC(C(N)=O)CC2)cc1	1.679064318	47.75999998665907
CCc1noc(-c2ccc(CCN)cc2)n1	1.644241586	44.080000015861216
COc1ccc2nc(CN3CCC(O)(c4ccc(C)cc4)CC3)ccc2c1	1.472463897	29.680000026858618
COc1ccc(-c2nc(CN3CCC[C@H](O)C3)no2)cc1	1.566201719	36.830000012303984
Cc1cc2occ(CC(=O)NC3CCN(C)CC3)c2cc1C(C)C	1.536810866	34.42000000067038
CC(=O)Nc1nc(-c2c(C)cc(C)cc2C)cs1	1.283301229	19.200000013105967
CCCNC(=O)c1ccnc(N(C)C)c1	1.580924976	38.10000002845742
Cc1ccc(S(=O)(=O)Cc2nc(-c3ccc(C(=O)NCc4cccnc4)cc3)oc2C)cc1	-0.48148606	0.33000000009278757
CCOc1ccccc1NC(=O)C(=O)NCc1ccccc1F	-0.468521083	0.3399999999669194
O=C(Nc1ccc(Cl)cn1)C1(c2cccc(Cl)c2)CC1	-0.48148606	0.33000000009278757
O=C1CCCN1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1	1.201397124	15.899999988267922
CC(C)c1noc(CN(C)C2CCCC2)n1	1.237040791	17.25999998492997
FC(F)(F)c1nccc(NCCSc2nc3ccccc3o2)n1	1.65195607	44.870000048241366
CCCC(=O)Nc1ccc(-n2cccn2)nc1	1.655426588	45.230000026461546
CC(=O)Nc1cccc(OC(=O)N2CCOCC2)c1	1.753812784	56.73000005686106
CCC(=O)NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12	1.271376872	18.6800000045561
COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1	1.729974286	53.7000000371496
Cc1cc(C(=O)NC2CCN(C(=O)c3cc(C)sc3C)CC2)no1	1.786680453	61.18999997229314
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	1.004321374	10.100000005054891
CCCN1CCn2nc(-c3nc4cc(OC)ccc4[nH]3)cc2C1	1.603252662	40.11000000169504
Cc1ccc(C(=O)N(C)Cc2c(C)noc2C)cn1	1.610873	40.81999996427836
COc1cc2nc(N)sc2cc1OC	1.513483957	32.620000022213354
Cc1ccccc1CC(=O)N1CCN(C(=O)c2ccccc2)CC1	1.646403726	44.29999997724589
C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C	1.770115295	58.90000002887377
COC(=O)c1c(C)[nH]c(C(=O)N(C)Cc2ccc(OC)c(F)c2)c1C	1.674585602	47.26999996702989
Cc1ccc(NC(=O)c2cc(F)cc(F)c2)nc1	0.876217841	7.5200000070708946
Cc1nc(-c2ccc(C)c(O)c2)n(C(C)(C)C)n1	1.08278537	12.099999991183298
CNC(=O)Cc1nc(-c2cncc(C)c2)cs1	1.574956776	37.580000020377504
CCc1cc(N(C)Cc2ccc(N)nc2)nc(C)n1	1.562887381	36.54999997526726
NC(=O)CN1CCC(Oc2cccc(F)c2)CC1	1.783975003	60.80999994221769
Cc1oc(C)c(C(=O)Nc2ccn(C)n2)c1C	1.564666064	36.69999997869723
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2	1.818225894	65.80000005848964
Cc1cccc(Cl)c1-n1c(C)n[nH]c1=O	1.207634367	16.1299999855537
CN(Cc1ccccc1)C(=O)c1ccc(-n2cccn2)nc1	1.588831726	38.80000003625365
Cc1cccc(NC2CCN(Cc3ccncc3)CC2)n1	1.575187845	37.60000000626291
O=C(Nc1nc2cc(C(F)(F)F)cc(NC3CC3)n2n1)c1cccnc1	0.041392685	1.0999999995992407
Cc1nnc(-c2cccc(C(=O)O)c2)o1	1.536432176	34.39000001409402
O=C(O)c1ccc(=O)n(CCc2c[nH]c3ccccc23)c1	1.627365857	42.40000003976136
O=c1n(CCc2ccncc2)nnn1-c1ccccc1	1.363047595	23.070000025439825
Cc1cc2ncn(CC(=O)NC(C)(C)C)c2cc1C	1.592176757	39.09999996435969
O=C(c1cc(-c2ccccc2)[nH]n1)N1CCc2ccccc21	-0.075720714	0.8399999998803103
COc1ccc(CN(C)c2ncncc2Br)cc1O	1.74530906	55.63000000757952
O=C(O)c1c2ccccc2nn1Cc1ccccc1	1.570192561	37.1699999918071
Cc1cc(OCC(=O)N(C)C2CCCCCCC2)no1	1.642068627	43.85999996551103
O=C(CN1CCCN(c2nccs2)CC1)Nc1cccc(Cl)c1	1.569958818	37.14999999173723
NC(=O)C1(CCCc2ccccn2)CCNCC1	1.587486465	38.679999963397904
O=C(C1CC1c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1	1.678973376	47.75000000882171
COc1ccc([C@H]2c3[nH]c4ccc(Cl)cc4c3CCN2C(=O)Oc2ccc(Cl)cc2)cc1	-1.0	0.1
O=C(Nc1ccc2c3c(cccc13)CC2)c1ccnc(-n2cncn2)c1	1.030599722	10.730000000841239
c1ccc(CCc2n[nH]c(-c3cccc4cnccc34)n2)cc1	1.62024019	41.71000001480649
CCNC(=O)C1CN(c2nc(C3CC3)nc3c2CCC3)C1	1.653212514	45.00000002327806
COc1ccc(-c2nc3cc(C)ccc3cc2CN(C)Cc2nccn2C)cc1	1.255513713	18.010000007483875
COCc1ccccc1CNc1ccc2cc(C#N)ccc2n1	0.416640507	2.6099999979670168
Cc1nn(Cc2csc(-c3cccs3)n2)c(N)c1C#N	1.597695186	39.60000000679196
c1ccc(Cc2ccccc2-c2nnc(-c3cccnc3)o2)cc1	-0.657577319	0.22000000009006473
C(=C/c1ccccc1)\CNCc1ccc2c(c1)OCO2	1.602819342	40.06999996007714
CN(CCc1ccccn1)c1cnc2ccccc2n1	1.648847708	44.549999961748505
O=C(NC1CCCCCC1)c1ccc(CSc2nc3ccccc3[nH]2)cc1	0.432969291	2.7100000007837086
CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O	1.657055853	45.40000001493797
N#Cc1cccc(CN2CCC=C(CNC(=O)c3cccs3)C2)c1	1.718086295	52.25000002609626
NC(=O)Cn1nnc(-c2ccccc2F)n1	1.062581984	11.549999993932033
CCCc1cc(N2CCc3c(nc(C(C)C)n3C)C2)n2ncnc2n1	1.751086555	56.37500001479595
